  
       XFOIL         Version 6.97
  
 Calculated polar for: 000166                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.5094   0.01808   0.01231  -0.3244   0.7805   0.2682
   3.000   1.6347   0.01633   0.01056  -0.3248   0.7556   0.2940
   4.000   1.7384   0.01619   0.01057  -0.3220   0.7284   0.3194
   5.000   1.8365   0.01641   0.01090  -0.3183   0.6973   0.3469
   6.000   1.9147   0.01723   0.01182  -0.3107   0.6514   0.3729
   7.000   1.9448   0.02009   0.01458  -0.2945   0.5705   0.3959
   8.000   1.9102   0.02882   0.02240  -0.2705   0.4070   0.4128
   9.000   1.8771   0.04035   0.03317  -0.2513   0.2686   0.4314
  10.000   1.8867   0.04977   0.04230  -0.2397   0.1980   0.4567
  11.000   1.9086   0.05863   0.05111  -0.2307   0.1590   0.4872
  12.000   1.9361   0.06723   0.05984  -0.2231   0.1334   0.5252
  13.000   1.9560   0.07675   0.06944  -0.2157   0.1150   0.5732
  14.000   1.9822   0.08551   0.07872  -0.2097   0.1012   1.0001
  15.000   2.0035   0.09523   0.08858  -0.2045   0.0902   1.0001
