  
       XFOIL         Version 6.97
  
 Calculated polar for: 000125                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2549   0.01768   0.00957  -0.1926   0.4021   0.2367
   3.000   1.3574   0.01871   0.01044  -0.1903   0.3777   0.2597
   4.000   1.4561   0.01996   0.01158  -0.1876   0.3556   0.2845
   5.000   1.5473   0.02136   0.01295  -0.1839   0.3358   0.3107
   6.000   1.6270   0.02313   0.01471  -0.1788   0.3180   0.3381
   7.000   1.7012   0.02538   0.01699  -0.1736   0.3016   0.3673
   8.000   1.7674   0.02820   0.01995  -0.1683   0.2871   0.4000
   9.000   1.8275   0.03176   0.02373  -0.1632   0.2734   0.4368
  10.000   1.8811   0.03621   0.02840  -0.1586   0.2609   0.4837
  11.000   1.9285   0.04135   0.03381  -0.1542   0.2495   0.5623
  12.000   1.9694   0.04666   0.03942  -0.1495   0.2384   1.0001
  13.000   1.9901   0.05514   0.04822  -0.1461   0.2286   1.0001
  14.000   2.0130   0.06393   0.05719  -0.1434   0.2192   1.0001
  15.000   2.0437   0.07192   0.06519  -0.1413   0.2100   1.0001
