  
       XFOIL         Version 6.97
  
 Calculated polar for: 000191                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.6284   0.01595   0.00946  -0.3164   0.6772   0.2811
   3.000   1.7349   0.01640   0.00984  -0.3150   0.6505   0.3110
   4.000   1.8317   0.01717   0.01067  -0.3118   0.6200   0.3404
   5.000   1.9172   0.01834   0.01183  -0.3066   0.5858   0.3716
   6.000   1.9749   0.02032   0.01385  -0.2966   0.5467   0.4009
   7.000   2.0213   0.02350   0.01706  -0.2857   0.5021   0.4329
   8.000   2.0552   0.02821   0.02173  -0.2742   0.4531   0.4659
   9.000   2.0773   0.03455   0.02806  -0.2625   0.4016   0.5030
  10.000   2.0918   0.04245   0.03596  -0.2515   0.3520   0.5489
  11.000   2.1020   0.05170   0.04527  -0.2418   0.3077   0.6266
  12.000   2.1092   0.06175   0.05548  -0.2332   0.2704   1.0001
  13.000   2.1178   0.07254   0.06632  -0.2260   0.2390   1.0001
  14.000   2.1241   0.08394   0.07783  -0.2200   0.2127   1.0001
  15.000   2.1243   0.09642   0.09038  -0.2152   0.1889   1.0001
