  
       XFOIL         Version 6.97
  
 Calculated polar for: 000186                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1001   0.01601   0.00981  -0.2495   0.7484   0.3542
   3.000   1.2145   0.01633   0.01038  -0.2493   0.7323   0.3789
   4.000   1.3337   0.01563   0.00976  -0.2487   0.7044   0.4057
   5.000   1.4444   0.01535   0.00956  -0.2466   0.6712   0.4339
   6.000   1.5396   0.01581   0.01016  -0.2421   0.6327   0.4628
   7.000   1.6027   0.01711   0.01154  -0.2319   0.5760   0.4903
   8.000   1.6231   0.02117   0.01526  -0.2162   0.4639   0.5158
   9.000   1.5761   0.03171   0.02479  -0.1955   0.2848   0.5361
  10.000   1.5664   0.04213   0.03465  -0.1831   0.1760   0.5606
  11.000   1.5890   0.05086   0.04326  -0.1753   0.1290   0.5920
  12.000   1.6174   0.05962   0.05208  -0.1690   0.1043   0.6273
  13.000   1.6481   0.06867   0.06132  -0.1639   0.0883   0.6696
  14.000   1.6763   0.07808   0.07093  -0.1593   0.0772   0.7259
  15.000   1.7003   0.08702   0.08023  -0.1544   0.0690   1.0001
