  
       XFOIL         Version 6.97
  
 Calculated polar for: 000260                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2180   0.01728   0.00860  -0.2121   0.4112   0.1615
   3.000   1.3359   0.01765   0.00902  -0.2124   0.3976   0.1857
   4.000   1.4516   0.01833   0.00967  -0.2123   0.3843   0.2165
   5.000   1.5656   0.01886   0.01047  -0.2120   0.3714   0.2585
   6.000   1.6803   0.01975   0.01173  -0.2121   0.3586   0.3499
   7.000   1.7843   0.02037   0.01306  -0.2099   0.3464   1.0001
   8.000   1.8878   0.02159   0.01434  -0.2078   0.3336   1.0001
   9.000   1.9862   0.02305   0.01601  -0.2049   0.3200   1.0001
  10.000   2.0775   0.02441   0.01755  -0.2009   0.3038   1.0001
  11.000   2.1597   0.02594   0.01929  -0.1955   0.2859   1.0001
  12.000   2.2267   0.02809   0.02170  -0.1877   0.2681   1.0001
  13.000   2.2662   0.03133   0.02519  -0.1760   0.2494   1.0001
  14.000   2.2908   0.03624   0.03057  -0.1644   0.2278   1.0001
  15.000   2.2781   0.04597   0.04064  -0.1538   0.2045   1.0001
