  
       XFOIL         Version 6.97
  
 Calculated polar for: 000083                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3145   0.01623   0.00873  -0.2090   0.5164   0.1601
   3.000   1.4101   0.01693   0.00930  -0.2055   0.4790   0.1794
   4.000   1.4989   0.01794   0.01015  -0.2010   0.4428   0.2016
   5.000   1.5757   0.01932   0.01138  -0.1948   0.4093   0.2246
   6.000   1.6455   0.02137   0.01332  -0.1884   0.3783   0.2497
   7.000   1.7108   0.02385   0.01585  -0.1820   0.3501   0.2783
   8.000   1.7681   0.02714   0.01915  -0.1756   0.3249   0.3099
   9.000   1.8217   0.03111   0.02319  -0.1696   0.3025   0.3491
  10.000   1.8693   0.03576   0.02803  -0.1638   0.2824   0.4031
  11.000   1.9076   0.04073   0.03361  -0.1578   0.2645   1.0001
  12.000   1.9419   0.04730   0.04021  -0.1526   0.2481   1.0001
  13.000   1.9722   0.05465   0.04765  -0.1482   0.2334   1.0001
  14.000   1.9974   0.06281   0.05591  -0.1443   0.2199   1.0001
  15.000   2.0213   0.07130   0.06449  -0.1412   0.2072   1.0001
