000150
1.000000  	0.000000  
0.999753  	0.000066  
0.999013  	0.000262  
0.997781  	0.000587  
0.996057  	0.001035  
0.993844  	0.001601  
0.991144  	0.002276  
0.987958  	0.003050  
0.984292  	0.003915  
0.980147  	0.004856  
0.975528  	0.005862  
0.970440  	0.006918  
0.964888  	0.008009  
0.958877  	0.009122  
0.952414  	0.010240  
0.945503  	0.011348  
0.938153  	0.012430  
0.930371  	0.013473  
0.922164  	0.014461  
0.913540  	0.015381  
0.904508  	0.016220  
0.895078  	0.016967  
0.885257  	0.017610  
0.875056  	0.018141  
0.864484  	0.018551  
0.853553  	0.018834  
0.842274  	0.018985  
0.830656  	0.019000  
0.818712  	0.018876  
0.806454  	0.018614  
0.793893  	0.018213  
0.781042  	0.017675  
0.767913  	0.017004  
0.754521  	0.016204  
0.740877  	0.015281  
0.726995  	0.014239  
0.712890  	0.013087  
0.698574  	0.011832  
0.684062  	0.010482  
0.669369  	0.009046  
0.654508  	0.007532  
0.639496  	0.005949  
0.624345  	0.004307  
0.609072  	0.002613  
0.593691  	0.000876  
0.578217  	-0.000896 
0.562667  	-0.002694 
0.547054  	-0.004512 
0.531395  	-0.006342 
0.515705  	-0.008177 
0.500000  	-0.010013 
0.484295  	-0.011842 
0.468605  	-0.013661 
0.452946  	-0.015463 
0.437333  	-0.017246 
0.421783  	-0.019003 
0.406309  	-0.020733 
0.390928  	-0.022430 
0.375655  	-0.024091 
0.360504  	-0.025713 
0.345492  	-0.027291 
0.330631  	-0.028821 
0.315938  	-0.030300 
0.301426  	-0.031722 
0.287110  	-0.033084 
0.273005  	-0.034379 
0.259123  	-0.035603 
0.245479  	-0.036750 
0.232087  	-0.037813 
0.218958  	-0.038786 
0.206107  	-0.039662 
0.193546  	-0.040433 
0.181288  	-0.041094 
0.169344  	-0.041636 
0.157726  	-0.042051 
0.146447  	-0.042334 
0.135516  	-0.042476 
0.124944  	-0.042471 
0.114743  	-0.042313 
0.104922  	-0.041997 
0.095492  	-0.041516 
0.086460  	-0.040868 
0.077836  	-0.040049 
0.069629  	-0.039058 
0.061847  	-0.037892 
0.054497  	-0.036553 
0.047586  	-0.035043 
0.041123  	-0.033364 
0.035112  	-0.031520 
0.029560  	-0.029518 
0.024472  	-0.027365 
0.019853  	-0.025070 
0.015708  	-0.022641 
0.012042  	-0.020091 
0.008856  	-0.017432 
0.006156  	-0.014678 
0.003943  	-0.011842 
0.002219  	-0.008940 
0.000987  	-0.005988 
0.000247  	-0.003003 
0.000000  	0.000000  
0.000247  	0.004354  
0.000987  	0.008708  
0.002219  	0.013063  
0.003943  	0.017419  
0.006156  	0.021777  
0.008856  	0.026136  
0.012042  	0.030496  
0.015708  	0.034855  
0.019853  	0.039212  
0.024472  	0.043565  
0.029560  	0.047912  
0.035112  	0.052249  
0.041123  	0.056571  
0.047586  	0.060876  
0.054497  	0.065157  
0.061847  	0.069408  
0.069629  	0.073624  
0.077836  	0.077797  
0.086460  	0.081920  
0.095492  	0.085984  
0.104922  	0.089981  
0.114743  	0.093902  
0.124944  	0.097738  
0.135516  	0.101479  
0.146447  	0.105115  
0.157726  	0.108637  
0.169344  	0.112035  
0.181288  	0.115298  
0.193546  	0.118417  
0.206107  	0.121383  
0.218958  	0.124186  
0.232087  	0.126818  
0.245479  	0.129269  
0.259123  	0.131532  
0.273005  	0.133601  
0.287110  	0.135467  
0.301426  	0.137125  
0.315938  	0.138569  
0.330631  	0.139795  
0.345492  	0.140800  
0.360504  	0.141579  
0.375655  	0.142131  
0.390928  	0.142455  
0.406309  	0.142550  
0.421783  	0.142415  
0.437333  	0.142053  
0.452946  	0.141465  
0.468605  	0.140653  
0.484295  	0.139622  
0.500000  	0.138374  
0.515705  	0.136916  
0.531395  	0.135252  
0.547054  	0.133387  
0.562667  	0.131330  
0.578217  	0.129087  
0.593691  	0.126666  
0.609072  	0.124074  
0.624345  	0.121320  
0.639496  	0.118414  
0.654508  	0.115364  
0.669369  	0.112181  
0.684062  	0.108873  
0.698574  	0.105452  
0.712890  	0.101927  
0.726995  	0.098310  
0.740877  	0.094611  
0.754521  	0.090841  
0.767913  	0.087012  
0.781042  	0.083134  
0.793893  	0.079220  
0.806454  	0.075281  
0.818712  	0.071328  
0.830656  	0.067374  
0.842274  	0.063430  
0.853553  	0.059508  
0.864484  	0.055620  
0.875056  	0.051777  
0.885257  	0.047992  
0.895078  	0.044275  
0.904508  	0.040639  
0.913540  	0.037095  
0.922164  	0.033654  
0.930371  	0.030327  
0.938153  	0.027125  
0.945503  	0.024059  
0.952414  	0.021138  
0.958877  	0.018372  
0.964888  	0.015770  
0.970440  	0.013342  
0.975528  	0.011096  
0.980147  	0.009039  
0.984292  	0.007178  
0.987958  	0.005520  
0.991144  	0.004072  
0.993844  	0.002837  
0.996057  	0.001820  
0.997781  	0.001026  
0.999013  	0.000457  
0.999753  	0.000114  
