  
       XFOIL         Version 6.97
  
 Calculated polar for: 000268                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   5.000   1.6581   0.02672   0.02036  -0.2415   0.4752   0.1637
   7.000   1.8991   0.02525   0.01806  -0.2488   0.4386   0.1833
   8.000   1.9722   0.02726   0.02002  -0.2429   0.4211   0.1999
   9.000   2.0348   0.03000   0.02276  -0.2360   0.4037   0.2173
  10.000   2.0885   0.03350   0.02631  -0.2286   0.3863   0.2358
  11.000   2.1325   0.03801   0.03092  -0.2210   0.3686   0.2557
  12.000   2.1669   0.04371   0.03674  -0.2135   0.3507   0.2772
  13.000   2.1909   0.05093   0.04414  -0.2064   0.3325   0.3004
  14.000   2.2035   0.05989   0.05335  -0.1999   0.3142   0.3254
  15.000   2.2047   0.07076   0.06448  -0.1942   0.2954   0.3548
