  
       XFOIL         Version 6.97
  
 Calculated polar for: 000167                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9786   0.02908   0.02318  -0.1375   0.4661   0.1605
   3.000   1.1239   0.02133   0.01415  -0.1498   0.4534   0.1856
   4.000   1.2342   0.02130   0.01410  -0.1492   0.4405   0.1978
   5.000   1.3431   0.02179   0.01448  -0.1484   0.4278   0.2113
   6.000   1.4537   0.02245   0.01489  -0.1476   0.4148   0.2260
   7.000   1.5445   0.02370   0.01637  -0.1453   0.4018   0.2408
   8.000   1.6228   0.02551   0.01828  -0.1421   0.3888   0.2560
   9.000   1.7017   0.02777   0.02050  -0.1397   0.3759   0.2733
  10.000   1.7614   0.03126   0.02402  -0.1368   0.3623   0.2911
  11.000   1.7944   0.03718   0.03017  -0.1335   0.3480   0.3082
  12.000   1.8222   0.04417   0.03738  -0.1309   0.3334   0.3260
  13.000   1.8436   0.05240   0.04579  -0.1289   0.3186   0.3448
  14.000   1.8577   0.06220   0.05578  -0.1277   0.3035   0.3652
  15.000   1.8639   0.07360   0.06738  -0.1273   0.2880   0.3877
