  
       XFOIL         Version 6.97
  
 Calculated polar for: 000064                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8074   0.02027   0.01125  -0.0971   0.3751   0.1562
   3.000   0.9108   0.02034   0.01119  -0.0943   0.3625   0.1678
   4.000   1.0085   0.02069   0.01162  -0.0907   0.3504   0.1808
   5.000   1.1067   0.02129   0.01222  -0.0875   0.3391   0.1963
   6.000   1.1944   0.02176   0.01278  -0.0826   0.3283   0.2148
   7.000   1.2779   0.02280   0.01402  -0.0777   0.3180   0.2378
   8.000   1.3691   0.02407   0.01527  -0.0744   0.3078   0.2704
   9.000   1.4323   0.02558   0.01720  -0.0675   0.2983   0.3215
  10.000   1.4939   0.02662   0.01947  -0.0606   0.2895   1.0001
  11.000   1.5493   0.02945   0.02231  -0.0549   0.2805   1.0001
  12.000   1.5879   0.03389   0.02689  -0.0493   0.2716   1.0001
  13.000   1.6520   0.03738   0.03023  -0.0466   0.2630   1.0001
  14.000   1.6384   0.04684   0.04015  -0.0428   0.2541   1.0001
  15.000   1.6389   0.05689   0.05042  -0.0418   0.2452   1.0001
