  
       XFOIL         Version 6.97
  
 Calculated polar for: 000140                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.1425   0.01968   0.01187  -0.1278   0.4930   0.1505
   4.000   1.2397   0.01985   0.01190  -0.1253   0.4788   0.1668
   5.000   1.3244   0.02050   0.01258  -0.1212   0.4642   0.1835
   6.000   1.3998   0.02140   0.01351  -0.1161   0.4500   0.2024
   7.000   1.4764   0.02270   0.01485  -0.1119   0.4357   0.2239
   8.000   1.5534   0.02419   0.01632  -0.1083   0.4209   0.2493
   9.000   1.5954   0.02728   0.01959  -0.1019   0.4056   0.2749
  10.000   1.6370   0.03110   0.02363  -0.0967   0.3898   0.3063
  11.000   1.6749   0.03570   0.02842  -0.0921   0.3738   0.3491
