  
       XFOIL         Version 6.97
  
 Calculated polar for: 000196                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7044   0.01844   0.00975  -0.1080   0.3447   0.2520
   3.000   0.7971   0.01938   0.01056  -0.1037   0.3157   0.2678
   4.000   0.8872   0.02068   0.01174  -0.0992   0.2925   0.2842
   5.000   0.9758   0.02197   0.01302  -0.0949   0.2735   0.3035
   6.000   1.0625   0.02349   0.01455  -0.0906   0.2573   0.3240
   7.000   1.1461   0.02528   0.01634  -0.0863   0.2433   0.3468
   8.000   1.2272   0.02736   0.01840  -0.0820   0.2308   0.3726
   9.000   1.3006   0.02969   0.02088  -0.0773   0.2201   0.4017
  10.000   1.3714   0.03250   0.02384  -0.0728   0.2103   0.4365
  11.000   1.4411   0.03552   0.02700  -0.0687   0.2015   0.4831
  12.000   1.4957   0.03928   0.03124  -0.0641   0.1936   0.5693
  13.000   1.5495   0.04322   0.03580  -0.0600   0.1863   1.0001
  14.000   1.5945   0.04853   0.04115  -0.0562   0.1796   1.0001
  15.000   1.6259   0.05550   0.04831  -0.0529   0.1733   1.0001
