  
       XFOIL         Version 6.97
  
 Calculated polar for: 000214                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1431   0.01796   0.00919  -0.1481   0.3648   0.1913
   3.000   1.2626   0.01860   0.00984  -0.1494   0.3511   0.2442
   4.000   1.3713   0.01831   0.01105  -0.1484   0.3387   0.8905
   5.000   1.4626   0.01924   0.01194  -0.1440   0.3269   1.0001
   6.000   1.5751   0.02083   0.01333  -0.1448   0.3152   1.0001
   7.000   1.6802   0.02238   0.01484  -0.1445   0.3040   1.0001
   8.000   1.7761   0.02441   0.01694  -0.1431   0.2932   1.0001
   9.000   1.8636   0.02670   0.01921  -0.1407   0.2831   1.0001
  10.000   1.9270   0.02936   0.02201  -0.1351   0.2736   1.0001
  11.000   1.9758   0.03345   0.02635  -0.1293   0.2646   1.0001
  12.000   2.0301   0.03785   0.03076  -0.1255   0.2557   1.0001
  13.000   2.0357   0.04657   0.03997  -0.1216   0.2470   1.0001
  14.000   2.0451   0.05664   0.05034  -0.1204   0.2386   1.0001
  15.000   2.0538   0.06735   0.06125  -0.1206   0.2297   1.0001
