  
       XFOIL         Version 6.97
  
 Calculated polar for: 000093                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1658   0.01513   0.00761  -0.1749   0.5328   0.2947
   3.000   1.2444   0.01615   0.00855  -0.1690   0.4926   0.3516
   4.000   1.3180   0.01759   0.01007  -0.1631   0.4530   0.4454
   5.000   1.3814   0.01883   0.01202  -0.1559   0.4163   1.0001
   6.000   1.4451   0.02155   0.01450  -0.1499   0.3829   1.0001
   7.000   1.5050   0.02477   0.01752  -0.1441   0.3540   1.0001
   8.000   1.5607   0.02848   0.02111  -0.1386   0.3283   1.0001
   9.000   1.6126   0.03270   0.02519  -0.1333   0.3060   1.0001
  10.000   1.6617   0.03742   0.02994  -0.1286   0.2864   1.0001
  11.000   1.7076   0.04270   0.03525  -0.1244   0.2691   1.0001
  12.000   1.7495   0.04855   0.04116  -0.1205   0.2535   1.0001
  13.000   1.7884   0.05486   0.04752  -0.1171   0.2392   1.0001
  14.000   1.8187   0.06242   0.05528  -0.1144   0.2267   1.0001
  15.000   1.8433   0.07082   0.06393  -0.1121   0.2151   1.0001
