  
       XFOIL         Version 6.97
  
 Calculated polar for: 000209                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3920   0.01734   0.00977  -0.2374   0.4585   0.4461
   3.000   1.4733   0.01901   0.01124  -0.2319   0.4192   0.4698
   4.000   1.5515   0.02106   0.01317  -0.2266   0.3856   0.4940
   5.000   1.6253   0.02355   0.01559  -0.2211   0.3565   0.5186
   6.000   1.6961   0.02643   0.01848  -0.2158   0.3319   0.5443
   7.000   1.7627   0.02975   0.02187  -0.2105   0.3102   0.5722
   8.000   1.8239   0.03367   0.02589  -0.2052   0.2908   0.6013
   9.000   1.8795   0.03822   0.03057  -0.1999   0.2741   0.6346
  10.000   1.9297   0.04347   0.03599  -0.1948   0.2588   0.6737
  11.000   1.9760   0.04935   0.04206  -0.1902   0.2447   0.7273
  12.000   2.0074   0.05627   0.04943  -0.1852   0.2315   1.0001
  13.000   2.0292   0.06563   0.05895  -0.1816   0.2165   1.0001
  14.000   2.0465   0.07600   0.06957  -0.1790   0.2037   1.0001
  15.000   2.0563   0.08755   0.08137  -0.1772   0.1919   1.0001
