  
       XFOIL         Version 6.97
  
 Calculated polar for: 000159                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5547   0.01919   0.01083  -0.0556   0.2645   0.3058
   3.000   0.6885   0.01919   0.01116  -0.0582   0.2553   0.3915
   4.000   0.8199   0.01993   0.01281  -0.0604   0.2463   0.6028
   5.000   0.9376   0.02153   0.01434  -0.0591   0.2387   0.6750
   6.000   1.0483   0.02305   0.01611  -0.0568   0.2309   0.7139
   7.000   1.1562   0.02494   0.01797  -0.0544   0.2243   0.7432
   8.000   1.2599   0.02677   0.01999  -0.0519   0.2174   0.7688
   9.000   1.3484   0.02910   0.02244  -0.0468   0.2115   0.7988
  10.000   1.4468   0.03146   0.02496  -0.0456   0.2052   0.8158
  11.000   1.5332   0.03482   0.02842  -0.0439   0.1997   0.8323
  12.000   1.5736   0.03969   0.03366  -0.0394   0.1943   0.8477
