  
       XFOIL         Version 6.97
  
 Calculated polar for: 000280                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3229   0.01902   0.01026   0.0002   0.2185   0.2584
   3.000   0.4445   0.01919   0.01065   0.0006   0.2094   0.2994
   4.000   0.5707   0.01891   0.01184  -0.0013   0.2008   0.6127
   5.000   0.6836   0.02057   0.01373   0.0016   0.1936   0.7567
   6.000   0.7899   0.02233   0.01568   0.0055   0.1866   0.8009
   7.000   0.8943   0.02456   0.01802   0.0084   0.1802   0.8322
   8.000   0.9952   0.02615   0.01960   0.0121   0.1746   0.8571
   9.000   1.0804   0.02922   0.02304   0.0159   0.1689   0.8837
  10.000   1.1780   0.03110   0.02481   0.0182   0.1642   0.9060
  11.000   0.9375   0.07614   0.07179  -0.0156   0.1542   0.9338
  12.000   1.1319   0.06069   0.05584   0.0004   0.1538   0.9610
