  
       XFOIL         Version 6.97
  
 Calculated polar for: 000138                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8933   0.01604   0.01072  -0.2012   0.6799   0.2130
   3.000   0.9875   0.01687   0.01040  -0.1959   0.4751   0.2229
   4.000   1.0593   0.01969   0.01213  -0.1881   0.2941   0.2312
   5.000   1.1511   0.02117   0.01310  -0.1836   0.2361   0.2426
   6.000   1.2338   0.02293   0.01470  -0.1772   0.2037   0.2538
   7.000   1.3166   0.02522   0.01683  -0.1715   0.1798   0.2650
   8.000   1.4017   0.02743   0.01898  -0.1663   0.1619   0.2786
   9.000   1.4791   0.03033   0.02188  -0.1602   0.1473   0.2923
  10.000   1.5523   0.03357   0.02518  -0.1542   0.1351   0.3066
  11.000   1.6218   0.03734   0.02895  -0.1482   0.1250   0.3225
  12.000   1.6846   0.04180   0.03343  -0.1420   0.1162   0.3389
  13.000   1.7409   0.04677   0.03861  -0.1360   0.1087   0.3561
  14.000   1.7890   0.05270   0.04479  -0.1300   0.1021   0.3736
  15.000   1.8299   0.05963   0.05189  -0.1245   0.0964   0.3926
