  
       XFOIL         Version 6.97
  
 Calculated polar for: 000214                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1373   0.01784   0.00904  -0.1478   0.3662   0.1922
   3.000   1.2561   0.01833   0.00960  -0.1491   0.3525   0.2460
   4.000   1.3632   0.01811   0.01085  -0.1479   0.3400   0.8942
   5.000   1.4554   0.01902   0.01169  -0.1439   0.3283   1.0001
   6.000   1.5680   0.02058   0.01300  -0.1449   0.3164   1.0001
   7.000   1.6724   0.02203   0.01449  -0.1447   0.3053   1.0001
   8.000   1.7695   0.02399   0.01647  -0.1436   0.2946   1.0001
   9.000   1.8601   0.02614   0.01855  -0.1418   0.2844   1.0001
  10.000   1.9251   0.02864   0.02126  -0.1364   0.2749   1.0001
  11.000   1.9792   0.03228   0.02508  -0.1310   0.2660   1.0001
  12.000   2.0296   0.03649   0.02936  -0.1266   0.2571   1.0001
  13.000   2.0446   0.04418   0.03750  -0.1224   0.2484   1.0001
  14.000   2.0698   0.05218   0.04568  -0.1207   0.2401   1.0001
  15.000   2.0607   0.06456   0.05844  -0.1209   0.2310   1.0001
