000003
 1.000000    -0.000000
 0.975000    0.004423
 0.950000    0.008706
 0.925000    0.012864
 0.900001    0.016908
 0.875003    0.020848
 0.850006    0.024690
 0.825013    0.028434
 0.800026    0.032082
 0.775047    0.035629
 0.750080    0.039072
 0.725129    0.042403
 0.700199    0.045612
 0.675297    0.048690
 0.650430    0.051623
 0.625608    0.054400
 0.600839    0.057007
 0.576136    0.059427
 0.551512    0.061647
 0.526981    0.063651
 0.502560    0.065424
 0.478267    0.066950
 0.454123    0.068216
 0.430149    0.069206
 0.406370    0.069909
 0.382813    0.070312
 0.359505    0.070406
 0.336479    0.070181
 0.313768    0.069630
 0.291409    0.068749
 0.269440    0.067536
 0.247903    0.065990
 0.226844    0.064114
 0.206308    0.061915
 0.186348    0.059401
 0.167017    0.056584
 0.148373    0.053483
 0.130475    0.050116
 0.113388    0.046507
 0.097179    0.042687
 0.081920    0.038688
 0.067685    0.034549
 0.054553    0.030312
 0.042607    0.026028
 0.031933    0.021749
 0.022623    0.017537
 0.014770    0.013456
 0.008476    0.009580
 0.003843    0.005987
 0.000980    0.002763
 0.000000    0.000000
 0.000980    -0.002609
 0.003843    -0.005397
 0.008476    -0.008305
 0.014770    -0.011282
 0.022623    -0.014279
 0.031933    -0.017252
 0.042607    -0.020163
 0.054553    -0.022977
 0.067685    -0.025662
 0.081920    -0.028192
 0.097179    -0.030543
 0.113388    -0.032695
 0.130475    -0.034632
 0.148373    -0.036341
 0.167017    -0.037810
 0.186348    -0.039035
 0.206308    -0.040009
 0.226844    -0.040731
 0.247903    -0.041201
 0.269440    -0.041424
 0.291409    -0.041404
 0.313768    -0.041147
 0.336479    -0.040664
 0.359505    -0.039965
 0.382813    -0.039062
 0.406370    -0.037970
 0.430149    -0.036702
 0.454123    -0.035276
 0.478267    -0.033708
 0.502560    -0.032016
 0.526981    -0.030218
 0.551512    -0.028334
 0.576136    -0.026382
 0.600839    -0.024383
 0.625608    -0.022354
 0.650430    -0.020317
 0.675297    -0.018289
 0.700199    -0.016290
 0.725129    -0.014337
 0.750080    -0.012448
 0.775047    -0.010639
 0.800026    -0.008924
 0.825013    -0.007319
 0.850006    -0.005836
 0.875003    -0.004486
 0.900001    -0.003279
 0.925000    -0.002222
 0.950000    -0.001322
 0.975000    -0.000580
 1.000000    0.000000
