000005
 1.000000    -0.000000
 0.975000    0.021130
 0.950000    0.040557
 0.925000    0.058338
 0.900001    0.074531
 0.875003    0.089192
 0.850006    0.102377
 0.825013    0.114143
 0.800026    0.124543
 0.775047    0.133635
 0.750080    0.141472
 0.725129    0.148109
 0.700199    0.153600
 0.675297    0.157999
 0.650430    0.161358
 0.625608    0.163732
 0.600839    0.165171
 0.576136    0.165729
 0.551512    0.165456
 0.526981    0.164404
 0.502560    0.162624
 0.478267    0.160165
 0.454123    0.157077
 0.430149    0.153410
 0.406370    0.149212
 0.382813    0.144531
 0.359505    0.139415
 0.336479    0.133912
 0.313768    0.128066
 0.291409    0.121926
 0.269440    0.115536
 0.247903    0.108941
 0.226844    0.102186
 0.206308    0.095313
 0.186348    0.088368
 0.167017    0.081391
 0.148373    0.074425
 0.130475    0.067511
 0.113388    0.060691
 0.097179    0.054003
 0.081920    0.047488
 0.067685    0.041184
 0.054553    0.035129
 0.042607    0.029361
 0.031933    0.023916
 0.022623    0.018830
 0.014770    0.014139
 0.008476    0.009877
 0.003843    0.006078
 0.000980    0.002775
 0.000000    0.000000
 0.000980    -0.002621
 0.003843    -0.005488
 0.008476    -0.008602
 0.014770    -0.011965
 0.022623    -0.015572
 0.031933    -0.019419
 0.042607    -0.023496
 0.054553    -0.027794
 0.067685    -0.032298
 0.081920    -0.036992
 0.097179    -0.041859
 0.113388    -0.046879
 0.130475    -0.052028
 0.148373    -0.057283
 0.167017    -0.062617
 0.186348    -0.068002
 0.206308    -0.073407
 0.226844    -0.078802
 0.247903    -0.084153
 0.269440    -0.089424
 0.291409    -0.094580
 0.313768    -0.099583
 0.336479    -0.104395
 0.359505    -0.108975
 0.382813    -0.113281
 0.406370    -0.117273
 0.430149    -0.120906
 0.454123    -0.124138
 0.478267    -0.126923
 0.502560    -0.129216
 0.526981    -0.130972
 0.551512    -0.132143
 0.576136    -0.132684
 0.600839    -0.132547
 0.625608    -0.131686
 0.650430    -0.130052
 0.675297    -0.127599
 0.700199    -0.124278
 0.725129    -0.120044
 0.750080    -0.114848
 0.775047    -0.108644
 0.800026    -0.101386
 0.825013    -0.093028
 0.850006    -0.083524
 0.875003    -0.072830
 0.900001    -0.060902
 0.925000    -0.047697
 0.950000    -0.033172
 0.975000    -0.017286
 1.000000    0.000000
