  
       XFOIL         Version 6.97
  
 Calculated polar for: 001498                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.9077   0.01839   0.01215  -0.1937   0.7019   0.5574
   0.200   0.9376   0.01824   0.01197  -0.1951   0.7007   0.5663
   0.400   0.9686   0.01809   0.01179  -0.1968   0.6996   0.5756
   0.600   1.0014   0.01794   0.01162  -0.1987   0.6986   0.5843
   0.800   0.9764   0.01907   0.01290  -0.1908   0.6915   0.5891
   1.000   1.0005   0.01903   0.01286  -0.1912   0.6894   0.5975
   1.200   1.0296   0.01892   0.01273  -0.1926   0.6879   0.6068
   1.400   1.0603   0.01874   0.01255  -0.1942   0.6866   0.6152
   1.600   1.0936   0.01852   0.01228  -0.1962   0.6854   0.6252
   1.800   1.1280   0.01831   0.01206  -0.1985   0.6843   0.6341
