  
       XFOIL         Version 6.97
  
 Calculated polar for: 000840                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5548   0.01488   0.00670  -0.0939   0.5446   0.4322
   2.500   0.6068   0.01500   0.00678  -0.0930   0.5334   0.4398
   3.000   0.6575   0.01515   0.00701  -0.0918   0.5222   0.4469
   3.500   0.7103   0.01535   0.00718  -0.0911   0.5120   0.4552
   4.000   0.7624   0.01556   0.00742  -0.0903   0.5019   0.4631
   4.500   0.8114   0.01575   0.00767  -0.0889   0.4915   0.4713
   5.000   0.8646   0.01605   0.00799  -0.0883   0.4822   0.4803
   5.500   0.9122   0.01625   0.00827  -0.0866   0.4722   0.4887
   6.000   0.9610   0.01659   0.00867  -0.0852   0.4627   0.4988
   6.500   1.0136   0.01690   0.00900  -0.0846   0.4534   0.5080
   7.000   1.0536   0.01716   0.00941  -0.0815   0.4437   0.5178
   7.500   1.1009   0.01753   0.00985  -0.0799   0.4346   0.5288
   8.000   1.1419   0.01784   0.01029  -0.0771   0.4249   0.5396
   8.500   1.1833   0.01830   0.01088  -0.0745   0.4151   0.5518
   9.000   1.2236   0.01874   0.01137  -0.0718   0.4041   0.5650
   9.500   1.2516   0.01920   0.01190  -0.0669   0.3896   0.5785
  10.000   1.2803   0.01977   0.01257  -0.0625   0.3760   0.5939
  10.500   1.3074   0.02047   0.01351  -0.0581   0.3635   0.6110
  11.000   1.3341   0.02131   0.01456  -0.0539   0.3503   0.6317
  11.500   1.3587   0.02231   0.01578  -0.0498   0.3363   0.6620
