  
       XFOIL         Version 6.97
  
 Calculated polar for: 001457                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8655   0.02593   0.01846  -0.0784   0.4954   0.8862
   2.200   0.9067   0.02649   0.01902  -0.0825   0.4937   0.8947
   2.400   0.9410   0.02651   0.01903  -0.0856   0.4922   0.8969
   2.600   0.9574   0.02649   0.01900  -0.0853   0.4910   0.8972
   2.800   0.9749   0.02646   0.01897  -0.0851   0.4899   0.8977
   3.000   0.9955   0.02643   0.01892  -0.0855   0.4886   0.8986
   3.200   1.0140   0.02640   0.01886  -0.0855   0.4875   0.8994
   3.400   1.0298   0.02638   0.01881  -0.0850   0.4865   0.8999
   3.600   1.0453   0.02642   0.01883  -0.0845   0.4856   0.9003
   3.800   1.0597   0.02660   0.01898  -0.0838   0.4842   0.9011
   4.000   1.0662   0.02670   0.01915  -0.0815   0.4832   0.9021
   4.400   1.0753   0.02696   0.01956  -0.0760   0.4805   0.9055
   4.600   1.0952   0.02709   0.01975  -0.0764   0.4789   0.9064
   4.800   1.1116   0.02723   0.01993  -0.0761   0.4775   0.9072
   5.000   1.1262   0.02731   0.02004  -0.0754   0.4761   0.9081
   5.200   1.1395   0.02740   0.02017  -0.0744   0.4750   0.9092
   5.400   1.1503   0.02747   0.02026  -0.0729   0.4740   0.9104
   5.600   1.1519   0.02752   0.02033  -0.0695   0.4730   0.9124
   5.800   1.1604   0.02756   0.02036  -0.0675   0.4720   0.9143
   6.000   1.1856   0.02763   0.02044  -0.0690   0.4711   0.9149
   6.200   1.2102   0.02774   0.02057  -0.0703   0.4702   0.9157
   6.400   1.2330   0.02796   0.02078  -0.0714   0.4691   0.9166
   6.600   1.2415   0.02834   0.02125  -0.0696   0.4680   0.9179
   6.800   1.2311   0.02869   0.02170  -0.0640   0.4669   0.9205
   7.000   1.2182   0.02904   0.02216  -0.0579   0.4655   0.9232
   7.200   1.2255   0.02948   0.02270  -0.0562   0.4638   0.9245
   7.400   1.2312   0.02969   0.02299  -0.0539   0.4618   0.9265
   7.600   1.2046   0.02994   0.02328  -0.0449   0.4605   0.9310
   7.800   1.2498   0.02840   0.02161  -0.0493   0.4563   0.9311
   8.000   1.2836   0.02769   0.02080  -0.0520   0.4521   0.9315
   8.200   1.2722   0.02810   0.02135  -0.0465   0.4502   0.9337
   8.400   1.2350   0.02849   0.02181  -0.0356   0.4496   0.9389
   8.600   1.2275   0.02895   0.02239  -0.0314   0.4471   0.9411
   8.800   1.1942   0.02949   0.02298  -0.0219   0.4459   0.9460
   9.000   1.2214   0.02874   0.02220  -0.0234   0.4418   0.9467
   9.200   1.2675   0.02763   0.02096  -0.0277   0.4373   0.9467
   9.400   1.2491   0.02858   0.02206  -0.0223   0.4357   0.9496
   9.600   1.2245   0.02969   0.02329  -0.0158   0.4339   0.9539
   9.800   1.2109   0.03093   0.02465  -0.0120   0.4311   0.9568
  10.000   1.2045   0.03138   0.02512  -0.0085   0.4273   0.9599
  10.200   1.2272   0.03088   0.02454  -0.0095   0.4206   0.9609
  10.400   1.2032   0.03250   0.02628  -0.0041   0.4188   0.9651
  10.600   1.1906   0.03491   0.02883  -0.0027   0.4135   0.9669
  10.800   1.1963   0.03543   0.02929  -0.0018   0.4049   0.9693
  11.000   1.1753   0.03827   0.03229   0.0010   0.4010   0.9718
  11.600   1.1334   0.04628   0.04040   0.0060   0.3731   0.9776
  11.800   1.1127   0.04962   0.04380   0.0084   0.3646   0.9803
  12.000   1.0943   0.05359   0.04772   0.0093   0.3463   0.9814
  12.600   0.5358   0.13215   0.12708   0.0319   0.3736   0.9834
  12.800   0.5575   0.13276   0.12774   0.0312   0.3744   0.9846
  13.000   0.5818   0.13368   0.12870   0.0296   0.3749   0.9851
  13.200   0.5894   0.13617   0.13124   0.0285   0.3750   0.9857
  13.600   0.5403   0.14521   0.14038   0.0283   0.3688   0.9877
  14.400   0.8409   0.10910   0.10222   0.0201   0.0465   0.9929
  14.600   0.8378   0.11224   0.10540   0.0198   0.0419   0.9938
  14.800   0.8383   0.11501   0.10825   0.0191   0.0387   0.9944
  15.000   0.8381   0.11789   0.11118   0.0184   0.0364   0.9950
