  
       XFOIL         Version 6.97
  
 Calculated polar for: 000698                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6258   0.01958   0.01258  -0.0805   0.6792   0.1258
   2.500   0.6799   0.01962   0.01277  -0.0798   0.6730   0.1298
   3.000   0.7391   0.01849   0.01139  -0.0798   0.6675   0.1365
   5.000   0.9566   0.01617   0.00914  -0.0756   0.6208   0.1623
   5.500   1.0099   0.01583   0.00879  -0.0745   0.6101   0.1708
   6.000   1.0556   0.01570   0.00876  -0.0721   0.5959   0.1797
   6.500   1.0996   0.01551   0.00867  -0.0694   0.5800   0.1876
   7.000   1.1387   0.01545   0.00866  -0.0658   0.5612   0.1962
   7.500   1.1693   0.01567   0.00893  -0.0609   0.5377   0.2067
   8.000   1.1882   0.01604   0.00934  -0.0542   0.5096   0.2158
   8.500   1.2025   0.01707   0.01028  -0.0476   0.4688   0.2250
   9.000   1.2064   0.01904   0.01202  -0.0406   0.4113   0.2350
   9.500   1.1935   0.02240   0.01498  -0.0328   0.3395   0.2419
  10.000   1.1822   0.02621   0.01847  -0.0262   0.2788   0.2506
  10.500   1.1806   0.02977   0.02179  -0.0211   0.2355   0.2626
  11.000   1.1871   0.03307   0.02494  -0.0172   0.2043   0.2781
  11.500   1.1990   0.03615   0.02792  -0.0140   0.1822   0.3022
