  
       XFOIL         Version 6.97
  
 Calculated polar for: 001327                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2227   0.01765   0.01000  -0.0275   0.5177   0.5454
   2.500   0.2649   0.01800   0.01030  -0.0257   0.4998   0.5525
   3.000   0.3042   0.01843   0.01065  -0.0236   0.4824   0.5610
   3.500   0.3439   0.01888   0.01110  -0.0216   0.4657   0.5685
   4.000   0.3855   0.01938   0.01151  -0.0200   0.4505   0.5774
   4.500   0.4262   0.01990   0.01204  -0.0183   0.4358   0.5847
   5.000   0.4683   0.02047   0.01249  -0.0170   0.4220   0.5936
   5.500   0.5058   0.02110   0.01320  -0.0149   0.4084   0.6009
   6.000   0.5454   0.02179   0.01385  -0.0134   0.3958   0.6100
   6.500   0.5849   0.02253   0.01464  -0.0119   0.3840   0.6180
   7.000   0.6251   0.02329   0.01534  -0.0106   0.3727   0.6268
   7.500   0.6641   0.02413   0.01618  -0.0092   0.3619   0.6354
   8.000   0.6987   0.02510   0.01722  -0.0074   0.3510   0.6437
   8.500   0.7375   0.02607   0.01817  -0.0062   0.3414   0.6533
   9.000   0.7751   0.02705   0.01917  -0.0049   0.3321   0.6614
   9.500   0.8082   0.02829   0.02047  -0.0033   0.3228   0.6707
  10.000   0.8445   0.02945   0.02162  -0.0021   0.3139   0.6795
  10.500   0.8743   0.03090   0.02316  -0.0004   0.3052   0.6886
  11.000   0.9078   0.03235   0.02460   0.0008   0.2971   0.6988
  11.500   0.9389   0.03385   0.02616   0.0022   0.2894   0.7077
  12.000   0.9671   0.03565   0.02806   0.0036   0.2816   0.7172
  12.500   0.9988   0.03728   0.02964   0.0045   0.2739   0.7280
  13.000   1.0206   0.03956   0.03211   0.0061   0.2669   0.7379
  13.500   1.0521   0.04126   0.03379   0.0070   0.2602   0.7484
  14.000   1.0712   0.04394   0.03664   0.0083   0.2535   0.7588
  14.500   1.0991   0.04602   0.03875   0.0091   0.2476   0.7704
  15.000   1.1206   0.04866   0.04152   0.0100   0.2417   0.7822
