  
       XFOIL         Version 6.97
  
 Calculated polar for: 001431                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3582   0.01939   0.01250  -0.2478   0.6674   0.3733
   2.500   1.3921   0.01991   0.01312  -0.2443   0.6594   0.3832
   3.000   1.4673   0.01951   0.01263  -0.2479   0.6550   0.3968
   3.500   1.4818   0.02031   0.01353  -0.2410   0.6451   0.4071
   4.000   1.5657   0.01967   0.01278  -0.2461   0.6395   0.4226
   4.500   1.5730   0.02047   0.01374  -0.2380   0.6283   0.4314
   5.000   1.6077   0.02098   0.01431  -0.2349   0.6191   0.4433
   5.500   1.6601   0.02092   0.01423  -0.2346   0.6106   0.4576
   6.000   1.6725   0.02223   0.01564  -0.2283   0.5990   0.4695
   6.500   1.7034   0.02303   0.01651  -0.2250   0.5887   0.4827
   7.000   1.7483   0.02330   0.01678  -0.2238   0.5788   0.4984
   7.500   1.7555   0.02522   0.01883  -0.2174   0.5651   0.5113
   8.000   1.7684   0.02714   0.02086  -0.2122   0.5509   0.5266
   8.500   1.7825   0.02917   0.02297  -0.2074   0.5355   0.5431
   9.000   1.7972   0.03135   0.02523  -0.2029   0.5192   0.5621
   9.500   1.8134   0.03366   0.02760  -0.1989   0.5018   0.5834
  10.000   1.8220   0.03668   0.03069  -0.1943   0.4818   0.6120
  10.500   1.8240   0.04041   0.03460  -0.1894   0.4587   0.6721
  11.000   1.8261   0.04374   0.03808  -0.1844   0.4352   1.0001
  11.500   1.8248   0.04819   0.04246  -0.1797   0.4097   1.0001
  12.000   1.8210   0.05307   0.04724  -0.1752   0.3831   1.0001
  12.500   1.8165   0.05816   0.05220  -0.1708   0.3574   1.0001
  13.000   1.8115   0.06341   0.05737  -0.1668   0.3333   1.0001
  13.500   1.8083   0.06870   0.06258  -0.1632   0.3114   1.0001
  14.000   1.8072   0.07387   0.06771  -0.1601   0.2921   1.0001
  14.500   1.8065   0.07906   0.07283  -0.1572   0.2745   1.0001
  15.000   1.8092   0.08385   0.07756  -0.1548   0.2597   1.0001
