  
       XFOIL         Version 6.97
  
 Calculated polar for: 000636                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6139   0.01739   0.00858   0.0064   0.4071   0.0225
   2.500   0.6437   0.01700   0.00809   0.0113   0.3954   0.0199
   3.000   0.6802   0.01694   0.00791   0.0144   0.3841   0.0195
   3.500   0.7203   0.01708   0.00781   0.0167   0.3730   0.0300
   4.000   0.7233   0.01542   0.00808   0.0263   0.3641   0.8000
   4.500   0.7398   0.01770   0.01065   0.0376   0.3545   0.8875
   5.000   0.7795   0.01807   0.01085   0.0392   0.3444   0.8939
   5.500   0.8115   0.01838   0.01114   0.0422   0.3346   0.8997
   6.000   0.8475   0.01889   0.01160   0.0439   0.3253   0.9064
   6.500   0.8863   0.01953   0.01212   0.0450   0.3166   0.9138
   7.000   0.9185   0.02029   0.01296   0.0470   0.3082   0.9207
   7.500   0.9549   0.02109   0.01367   0.0482   0.3002   0.9277
   8.000   0.9840   0.02207   0.01474   0.0499   0.2920   0.9367
   8.500   1.0171   0.02309   0.01572   0.0511   0.2845   0.9453
   9.000   1.0451   0.02429   0.01701   0.0526   0.2772   0.9547
   9.500   1.0792   0.02550   0.01823   0.0532   0.2706   0.9652
  10.000   1.1148   0.02715   0.01999   0.0522   0.2635   0.9751
  10.500   1.1609   0.02888   0.02173   0.0494   0.2566   0.9826
  11.000   1.2038   0.03116   0.02414   0.0456   0.2495   0.9898
  11.500   1.2517   0.03328   0.02632   0.0415   0.2431   0.9952
  12.000   1.2722   0.03571   0.02888   0.0408   0.2370   1.0001
  12.500   1.2918   0.03687   0.02998   0.0428   0.2318   1.0001
  13.000   1.3006   0.04041   0.03376   0.0425   0.2265   1.0001
  13.500   1.3240   0.04302   0.03642   0.0418   0.2213   1.0001
  14.000   1.3406   0.04641   0.03994   0.0411   0.2160   1.0001
  14.500   1.3512   0.05044   0.04414   0.0402   0.2108   1.0001
  15.000   1.3906   0.05166   0.04530   0.0396   0.2061   1.0001
