  
       XFOIL         Version 6.97
  
 Calculated polar for: 000146                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500  -0.6079   0.03439   0.02912   0.1600   0.0187   0.6361
   4.500  -0.5528   0.04198   0.03719   0.1648   0.0162   0.6574
   5.000  -0.5237   0.04652   0.04206   0.1659   0.0149   0.6696
   5.500  -0.4983   0.05119   0.04696   0.1648   0.0142   0.6805
   6.000  -0.4809   0.05633   0.05224   0.1628   0.0135   0.6925
   6.500  -0.4652   0.06120   0.05719   0.1600   0.0131   0.7042
   7.500  -0.4427   0.07071   0.06671   0.1570   0.0127   0.7287
   8.000  -0.4336   0.07609   0.07209   0.1527   0.0126   0.7418
   8.500  -0.4190   0.08074   0.07677   0.1497   0.0125   0.7547
   9.000  -0.4053   0.08547   0.08153   0.1468   0.0124   0.7673
   9.500  -0.3895   0.09011   0.08622   0.1446   0.0122   0.7802
  10.000  -0.3754   0.09507   0.09122   0.1427   0.0117   0.7928
  10.500  -0.3605   0.09995   0.09615   0.1411   0.0113   0.8056
  11.000  -0.3447   0.10471   0.10096   0.1395   0.0111   0.8194
  11.500  -0.3259   0.10941   0.10574   0.1373   0.0111   0.8321
  12.000  -0.3120   0.11433   0.11071   0.1362   0.0106   0.8449
  12.500  -0.2948   0.11928   0.11573   0.1343   0.0105   0.8584
  13.000  -0.2773   0.12406   0.12056   0.1325   0.0106   0.8721
  13.500  -0.2629   0.12898   0.12552   0.1314   0.0102   0.8860
  14.000  -0.2476   0.13402   0.13063   0.1303   0.0100   0.8989
  14.500  -0.2315   0.13893   0.13557   0.1289   0.0099   0.9136
  15.000  -0.2111   0.14555   0.14224   0.1289   0.0096   0.9261
