  
       XFOIL         Version 6.97
  
 Calculated polar for: 000467                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6093   0.01014   0.00336  -0.0660   0.7419   0.3799
   3.000   0.8477   0.01133   0.00583  -0.0941   0.7032   0.9939
   3.500   0.9252   0.01086   0.00537  -0.0990   0.6579   1.0001
   4.000   0.9723   0.01101   0.00551  -0.0971   0.6011   1.0001
   4.500   0.9968   0.01524   0.00711  -0.0930   0.0877   1.0001
   5.000   1.0362   0.01707   0.00876  -0.0905   0.0316   1.0001
   6.000   1.1107   0.02048   0.01253  -0.0839   0.0093   1.0001
   7.000   1.1752   0.03138   0.02460  -0.0728   0.0076   1.0001
   7.500   1.2053   0.04250   0.03673  -0.0660   0.0117   1.0001
