  
       XFOIL         Version 6.97
  
 Calculated polar for: 000240                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5269   0.01498   0.00682  -0.0741   0.5954   0.4506
   2.500   0.5795   0.01517   0.00715  -0.0741   0.5900   0.4591
   3.000   0.6322   0.01533   0.00740  -0.0740   0.5841   0.4695
   3.500   0.6902   0.01541   0.00756  -0.0749   0.5795   0.4796
   4.000   0.7402   0.01573   0.00810  -0.0744   0.5742   0.4902
   4.500   0.7971   0.01534   0.00769  -0.0747   0.5627   0.5025
   5.000   0.8438   0.01498   0.00746  -0.0730   0.5478   0.5149
   5.500   0.8827   0.01463   0.00732  -0.0698   0.5272   0.5274
   6.000   0.9016   0.01449   0.00720  -0.0627   0.4784   0.5399
   7.000   0.7995   0.02290   0.01427  -0.0339   0.1866   0.5564
   7.500   0.7568   0.02948   0.02045  -0.0259   0.0504   0.5664
   8.000   0.7598   0.03325   0.02446  -0.0223   0.0397   0.5849
   8.500   0.7604   0.03740   0.02887  -0.0189   0.0342   0.6107
