  
       XFOIL         Version 6.97
  
 Calculated polar for: 001430                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3433   0.01930   0.01260  -0.2457   0.6836   0.3828
   4.000   1.5014   0.01963   0.01301  -0.2345   0.6450   0.4235
   4.500   1.5531   0.01964   0.01303  -0.2340   0.6367   0.4350
   5.000   1.5895   0.02002   0.01347  -0.2310   0.6265   0.4455
   5.500   1.6095   0.02105   0.01458  -0.2256   0.6145   0.4557
   6.000   1.6362   0.02192   0.01550  -0.2215   0.6019   0.4665
   6.500   1.6664   0.02278   0.01641  -0.2180   0.5893   0.4775
   7.000   1.6865   0.02415   0.01784  -0.2133   0.5738   0.4888
   7.500   1.6996   0.02606   0.01981  -0.2079   0.5559   0.5011
   8.000   1.7146   0.02805   0.02184  -0.2030   0.5360   0.5130
   8.500   1.7295   0.03021   0.02399  -0.1983   0.5137   0.5255
   9.000   1.7342   0.03333   0.02711  -0.1928   0.4868   0.5382
   9.500   1.7371   0.03681   0.03054  -0.1875   0.4564   0.5517
  10.500   1.7285   0.04572   0.03921  -0.1765   0.3869   0.5819
  11.000   1.7230   0.05067   0.04405  -0.1716   0.3553   0.5992
  11.500   1.7212   0.05549   0.04879  -0.1673   0.3288   0.6260
  12.500   1.7238   0.06429   0.05777  -0.1598   0.2866   1.0001
  13.000   1.7319   0.06856   0.06201  -0.1570   0.2703   1.0001
  13.500   1.7415   0.07267   0.06605  -0.1545   0.2569   1.0001
  14.000   1.7516   0.07675   0.07010  -0.1522   0.2447   1.0001
  14.500   1.7568   0.08148   0.07481  -0.1500   0.2310   1.0001
  15.000   1.7731   0.08492   0.07834  -0.1482   0.2231   1.0001
