  
       XFOIL         Version 6.97
  
 Calculated polar for: 001426                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2256   0.01627   0.00843  -0.0175   0.2320   0.6928
   2.500   0.2799   0.01666   0.00884  -0.0164   0.2225   0.7033
   3.000   0.3356   0.01720   0.00933  -0.0156   0.2140   0.7145
   3.500   0.3889   0.01805   0.01010  -0.0141   0.2064   0.7280
   4.000   0.4391   0.01860   0.01077  -0.0119   0.1990   0.7371
   4.500   0.4941   0.01913   0.01119  -0.0113   0.1923   0.7443
   5.000   0.5475   0.01949   0.01159  -0.0103   0.1860   0.7511
   5.500   0.6024   0.02004   0.01205  -0.0098   0.1800   0.7576
   6.000   0.6542   0.02046   0.01254  -0.0086   0.1743   0.7640
   6.500   0.7106   0.02119   0.01312  -0.0086   0.1692   0.7704
   7.000   0.7590   0.02162   0.01373  -0.0067   0.1643   0.7765
   7.500   0.8115   0.02212   0.01414  -0.0061   0.1594   0.7830
   8.000   0.8618   0.02302   0.01512  -0.0048   0.1556   0.7888
   8.500   0.9108   0.02353   0.01569  -0.0036   0.1512   0.7955
   9.000   0.9595   0.02437   0.01645  -0.0021   0.1473   0.8013
