  
       XFOIL         Version 6.97
  
 Calculated polar for: 001425                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3162   0.01962   0.01297  -0.2408   0.6794   0.3776
   2.500   1.3827   0.01886   0.01212  -0.2423   0.6710   0.3894
   3.000   1.4106   0.01921   0.01258  -0.2375   0.6606   0.3980
   3.500   1.4888   0.01866   0.01193  -0.2415   0.6546   0.4108
   4.000   1.5023   0.01936   0.01272  -0.2342   0.6434   0.4202
   4.500   1.5361   0.01982   0.01327  -0.2307   0.6331   0.4297
   5.000   1.5961   0.01956   0.01295  -0.2316   0.6246   0.4423
   5.500   1.6105   0.02073   0.01420  -0.2253   0.6121   0.4531
   6.000   1.6316   0.02179   0.01537  -0.2202   0.5987   0.4626
   6.500   1.6540   0.02298   0.01662  -0.2157   0.5844   0.4735
   7.000   1.6736   0.02443   0.01810  -0.2109   0.5680   0.4853
   7.500   1.6940   0.02597   0.01968  -0.2065   0.5503   0.4967
   8.000   1.7153   0.02761   0.02132  -0.2023   0.5310   0.5089
   8.500   1.7179   0.03063   0.02440  -0.1963   0.5067   0.5204
   9.000   1.7259   0.03354   0.02725  -0.1912   0.4795   0.5339
   9.500   1.7270   0.03719   0.03083  -0.1857   0.4474   0.5473
  10.000   1.7222   0.04155   0.03506  -0.1800   0.4115   0.5601
  10.500   1.7166   0.04630   0.03967  -0.1747   0.3780   0.5756
  11.000   1.7132   0.05110   0.04439  -0.1700   0.3483   0.5944
  11.500   1.7139   0.05577   0.04902  -0.1661   0.3229   0.6190
  12.000   1.7170   0.06025   0.05350  -0.1625   0.3021   0.6605
  13.000   1.7306   0.06824   0.06167  -0.1562   0.2695   1.0001
  13.500   1.7378   0.07269   0.06608  -0.1537   0.2540   1.0001
  14.000   1.7492   0.07658   0.06994  -0.1514   0.2430   1.0001
  14.500   1.7593   0.08065   0.07394  -0.1492   0.2319   1.0001
  15.000   1.7719   0.08461   0.07800  -0.1475   0.2224   1.0001
