  
       XFOIL         Version 6.97
  
 Calculated polar for: 000253                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5354   0.01466   0.00728  -0.0214   0.3152   0.8544
   2.500   0.5841   0.01493   0.00766  -0.0193   0.3067   0.8901
   3.000   0.6383   0.01546   0.00814  -0.0184   0.2987   0.9242
   3.500   0.7034   0.01602   0.00866  -0.0198   0.2905   0.9512
   4.000   0.7819   0.01678   0.00934  -0.0244   0.2821   0.9683
   4.500   0.8673   0.01754   0.00993  -0.0306   0.2738   0.9800
   5.000   0.9531   0.01825   0.01064  -0.0371   0.2659   0.9903
   6.000   1.0574   0.01928   0.01158  -0.0374   0.2535   1.0001
   6.500   1.0719   0.01959   0.01186  -0.0301   0.2491   1.0001
   7.000   1.0992   0.02022   0.01238  -0.0252   0.2445   1.0001
   7.500   1.1179   0.02067   0.01292  -0.0186   0.2398   1.0001
   8.000   1.1492   0.02128   0.01350  -0.0147   0.2350   1.0001
   8.500   1.1879   0.02224   0.01440  -0.0124   0.2306   1.0001
   9.000   1.2171   0.02309   0.01538  -0.0087   0.2260   1.0001
   9.500   1.2508   0.02397   0.01624  -0.0059   0.2216   1.0001
  10.000   1.2863   0.02517   0.01744  -0.0038   0.2173   1.0001
  10.500   1.3113   0.02643   0.01885  -0.0004   0.2132   1.0001
  11.000   1.3410   0.02768   0.02014   0.0021   0.2095   1.0001
  11.500   1.3752   0.02913   0.02153   0.0038   0.2053   1.0001
  12.000   1.3890   0.03117   0.02381   0.0072   0.2018   1.0001
  12.500   1.4091   0.03316   0.02591   0.0095   0.1982   1.0001
  13.000   1.4363   0.03501   0.02775   0.0110   0.1950   1.0001
  13.500   1.4527   0.03778   0.03066   0.0127   0.1918   1.0001
  14.000   1.4500   0.04177   0.03491   0.0144   0.1882   1.0001
  14.500   1.4604   0.04528   0.03853   0.0150   0.1851   1.0001
  15.000   1.4870   0.04761   0.04082   0.0154   0.1819   1.0001
