  
       XFOIL         Version 6.97
  
 Calculated polar for: 000499                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3272   0.01237   0.00738  -0.0493   0.8863   0.7625
   2.500   0.3947   0.01125   0.00644  -0.0502   0.8698   0.7753
   3.000   0.4605   0.01020   0.00555  -0.0508   0.8452   0.7882
   3.500   0.5282   0.00948   0.00493  -0.0519   0.7926   0.8012
   4.000   0.5858   0.00995   0.00462  -0.0511   0.5976   0.8141
   4.500   0.6004   0.01156   0.00527  -0.0428   0.3915   0.8302
   5.000   0.6263   0.01308   0.00604  -0.0375   0.2203   0.8459
   5.500   0.6600   0.01454   0.00694  -0.0337   0.1082   0.8637
   6.000   0.6964   0.01568   0.00797  -0.0301   0.0726   0.8824
   6.500   0.7320   0.01672   0.00904  -0.0262   0.0566   0.9053
   7.000   0.7625   0.01793   0.01032  -0.0213   0.0477   0.9365
   7.500   0.8124   0.01933   0.01182  -0.0208   0.0404   1.0001
   8.000   0.8627   0.02114   0.01364  -0.0210   0.0356   1.0001
   8.500   0.9144   0.02327   0.01596  -0.0209   0.0318   1.0001
   9.000   0.9652   0.02590   0.01873  -0.0210   0.0286   1.0001
   9.500   1.0118   0.02890   0.02210  -0.0200   0.0266   1.0001
  10.000   1.0502   0.03255   0.02595  -0.0184   0.0243   1.0001
  10.500   1.0652   0.03626   0.03038  -0.0124   0.0230   1.0001
  11.000   1.0688   0.04070   0.03540  -0.0056   0.0219   1.0001
  11.500   1.0490   0.04695   0.04230   0.0026   0.0217   1.0001
  12.000   1.0403   0.05120   0.04681   0.0080   0.0209   1.0001
  12.500   0.9475   0.06559   0.06215   0.0135   0.0222   1.0001
  13.000   0.8818   0.08057   0.07758   0.0078   0.0226   1.0001
  13.500   0.8087   0.10677   0.10408  -0.0109   0.0237   1.0001
  15.000   0.4073   0.11280   0.11037  -0.0026   0.0419   1.0001
