  
       XFOIL         Version 6.97
  
 Calculated polar for: 001042                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.2993   0.01482   0.00854  -0.0894   0.8195   0.3267
   3.500   0.4269   0.01252   0.00610  -0.0879   0.6786   0.3610
   4.500   0.3774   0.01856   0.00904  -0.0585   0.0569   0.3809
   5.000   0.4141   0.01952   0.01009  -0.0548   0.0446   0.4020
   5.500   0.4490   0.02058   0.01127  -0.0509   0.0387   0.4256
   6.000   0.4811   0.02189   0.01269  -0.0469   0.0350   0.4555
   6.500   0.5204   0.02280   0.01383  -0.0440   0.0305   0.4988
   7.000   0.5589   0.02413   0.01547  -0.0408   0.0284   0.5639
   7.500   0.6035   0.02516   0.01700  -0.0384   0.0264   0.6735
   9.000   0.7601   0.02971   0.02255  -0.0330   0.0217   1.0001
   9.500   0.8382   0.03388   0.02706  -0.0354   0.0220   1.0001
  10.000   0.9040   0.04241   0.03640  -0.0357   0.0260   1.0001
