  
       XFOIL         Version 6.97
  
 Calculated polar for: 001178                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1564   0.01261   0.00464   0.0270   0.4969   0.6026
   2.500   0.2003   0.01277   0.00474   0.0292   0.4694   0.6156
   3.000   0.2436   0.01288   0.00487   0.0316   0.4446   0.6306
   3.500   0.2866   0.01302   0.00501   0.0340   0.4224   0.6481
   4.000   0.3284   0.01308   0.00516   0.0366   0.4011   0.6702
   4.500   0.3696   0.01308   0.00535   0.0394   0.3811   0.7020
   5.000   0.4402   0.01307   0.00590   0.0357   0.3595   0.7987
   5.500   0.6532   0.01514   0.00821   0.0013   0.3206   0.9016
   6.000   0.6924   0.01618   0.00918   0.0050   0.3032   0.9457
   6.500   0.7741   0.01717   0.01018  -0.0009   0.2809   0.9611
   7.000   0.8571   0.01810   0.01102  -0.0073   0.2588   0.9739
   7.500   0.9396   0.01873   0.01169  -0.0137   0.2365   0.9849
   8.000   1.0245   0.01928   0.01224  -0.0209   0.2141   0.9947
   8.500   1.0855   0.01978   0.01272  -0.0231   0.1960   1.0001
   9.000   1.0994   0.02040   0.01336  -0.0155   0.1833   1.0001
   9.500   1.1136   0.02112   0.01412  -0.0081   0.1714   1.0001
  10.000   1.1282   0.02196   0.01499  -0.0009   0.1599   1.0001
  10.500   1.1423   0.02290   0.01599   0.0060   0.1490   1.0001
  11.000   1.1552   0.02401   0.01716   0.0129   0.1389   1.0001
  11.500   1.1664   0.02528   0.01851   0.0198   0.1295   1.0001
  12.000   1.1750   0.02678   0.02009   0.0266   0.1213   1.0001
  12.500   1.1802   0.02859   0.02192   0.0333   0.1140   1.0001
  13.000   1.1866   0.03047   0.02394   0.0393   0.1068   1.0001
  13.500   1.1897   0.03279   0.02641   0.0450   0.1004   1.0001
  14.000   1.1879   0.03569   0.02935   0.0503   0.0950   1.0001
  14.500   1.1881   0.03880   0.03268   0.0544   0.0893   1.0001
  15.000   1.1826   0.04281   0.03682   0.0575   0.0832   1.0001
