  
       XFOIL         Version 6.97
  
 Calculated polar for: 000405                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4920   0.01940   0.01235  -0.1182   0.6999   0.2743
   2.500   0.5185   0.01938   0.01244  -0.1118   0.6886   0.2771
   3.000   0.5563   0.01922   0.01229  -0.1075   0.6778   0.2808
   3.500   0.6226   0.01882   0.01170  -0.1086   0.6685   0.2867
   4.000   0.6582   0.01853   0.01147  -0.1038   0.6560   0.2902
   4.500   0.6872   0.01856   0.01155  -0.0979   0.6424   0.2936
   5.000   0.7220   0.01858   0.01152  -0.0932   0.6282   0.2985
   5.500   0.7577   0.01860   0.01147  -0.0888   0.6131   0.3031
   6.000   0.7921   0.01887   0.01183  -0.0842   0.5977   0.3070
   6.500   0.8265   0.01913   0.01204  -0.0797   0.5810   0.3118
   7.000   0.8623   0.01935   0.01214  -0.0756   0.5634   0.3168
   7.500   0.8837   0.02001   0.01290  -0.0694   0.5432   0.3206
   8.000   0.9077   0.02078   0.01366  -0.0638   0.5214   0.3255
   8.500   0.9347   0.02155   0.01427  -0.0589   0.4990   0.3309
   9.000   0.9529   0.02268   0.01545  -0.0531   0.4730   0.3348
   9.500   0.9709   0.02408   0.01680  -0.0475   0.4457   0.3396
  10.000   0.9866   0.02575   0.01831  -0.0420   0.4163   0.3449
  10.500   0.9996   0.02770   0.02020  -0.0366   0.3851   0.3492
  11.000   1.0107   0.03000   0.02241  -0.0314   0.3543   0.3537
  11.500   1.0212   0.03257   0.02482  -0.0266   0.3240   0.3590
  12.000   1.0315   0.03534   0.02750  -0.0222   0.2956   0.3637
  12.500   1.0411   0.03835   0.03044  -0.0181   0.2696   0.3688
  13.000   1.0511   0.04153   0.03347  -0.0143   0.2463   0.3746
  13.500   1.0652   0.04459   0.03654  -0.0113   0.2257   0.3796
  14.000   1.0769   0.04791   0.03981  -0.0082   0.2081   0.3852
  14.500   1.0896   0.05131   0.04312  -0.0055   0.1929   0.3916
  15.000   1.1041   0.05467   0.04655  -0.0032   0.1790   0.3973
