  
       XFOIL         Version 6.97
  
 Calculated polar for: 000766                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3649   0.02092   0.01266  -0.0602   0.2310   0.3069
   2.500   0.4213   0.02089   0.01261  -0.0591   0.2224   0.3112
   3.000   0.4771   0.02065   0.01216  -0.0583   0.2148   0.3168
   3.500   0.5327   0.02098   0.01255  -0.0568   0.2078   0.3199
   4.000   0.5884   0.02129   0.01292  -0.0555   0.2008   0.3235
   4.500   0.6440   0.02141   0.01283  -0.0544   0.1946   0.3290
   5.000   0.6987   0.02167   0.01319  -0.0529   0.1884   0.3333
   5.500   0.7532   0.02215   0.01368  -0.0514   0.1830   0.3369
   6.000   0.8073   0.02259   0.01414  -0.0499   0.1774   0.3422
   6.500   0.8612   0.02280   0.01427  -0.0484   0.1723   0.3471
   7.000   0.9137   0.02369   0.01524  -0.0467   0.1679   0.3512
   7.500   0.9655   0.02418   0.01583  -0.0448   0.1630   0.3564
   8.000   1.0179   0.02467   0.01617  -0.0433   0.1589   0.3619
   8.500   1.0667   0.02562   0.01734  -0.0411   0.1550   0.3659
   9.000   1.1154   0.02636   0.01816  -0.0390   0.1510   0.3717
   9.500   1.1650   0.02713   0.01880  -0.0372   0.1475   0.3774
  10.000   1.2081   0.02827   0.02019  -0.0345   0.1439   0.3816
  10.500   1.2507   0.02927   0.02131  -0.0319   0.1405   0.3877
  11.000   1.2942   0.03020   0.02222  -0.0294   0.1376   0.3934
  11.500   1.3331   0.03188   0.02398  -0.0267   0.1348   0.3982
  12.000   1.3575   0.03333   0.02567  -0.0224   0.1320   0.4039
  12.500   1.3825   0.03477   0.02725  -0.0185   0.1292   0.4089
  13.000   1.4118   0.03638   0.02891  -0.0154   0.1269   0.4143
  13.500   1.4353   0.03898   0.03152  -0.0126   0.1246   0.4207
  14.000   1.4303   0.04281   0.03573  -0.0098   0.1228   0.4243
  14.500   1.4191   0.04815   0.04143  -0.0093   0.1207   0.4277
  15.000   1.4086   0.05452   0.04803  -0.0111   0.1187   0.4320
