  
       XFOIL         Version 6.97
  
 Calculated polar for: 001411                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6930   0.01996   0.01154  -0.1434   0.3730   0.4135
   2.500   0.7526   0.02007   0.01158  -0.1440   0.3658   0.4212
   3.000   0.8161   0.02046   0.01196  -0.1450   0.3599   0.4264
   3.500   0.8695   0.02070   0.01232  -0.1443   0.3540   0.4326
   4.000   0.9286   0.02093   0.01246  -0.1447   0.3477   0.4398
   4.500   0.9831   0.02139   0.01303  -0.1441   0.3419   0.4453
   5.000   1.0394   0.02166   0.01323  -0.1441   0.3358   0.4526
   6.000   1.1457   0.02260   0.01432  -0.1424   0.3249   0.4649
   6.500   1.1991   0.02304   0.01477  -0.1417   0.3197   0.4718
   7.000   1.2536   0.02372   0.01546  -0.1412   0.3147   0.4785
   7.500   1.2985   0.02419   0.01600  -0.1392   0.3087   0.4853
   8.000   1.3472   0.02474   0.01663  -0.1376   0.3043   0.4912
   8.500   1.3966   0.02555   0.01742  -0.1365   0.2991   0.4995
   9.000   1.4319   0.02617   0.01823  -0.1329   0.2935   0.5049
   9.500   1.4796   0.02689   0.01892  -0.1314   0.2893   0.5121
  10.000   1.5189   0.02787   0.02002  -0.1288   0.2845   0.5194
  10.500   1.5509   0.02884   0.02117  -0.1249   0.2798   0.5262
  11.000   1.5906   0.02965   0.02195  -0.1225   0.2751   0.5342
  11.500   1.6241   0.03089   0.02333  -0.1193   0.2710   0.5404
  12.000   1.6457   0.03227   0.02486  -0.1147   0.2659   0.5483
  12.500   1.6775   0.03346   0.02612  -0.1115   0.2617   0.5548
  13.000   1.7066   0.03513   0.02783  -0.1085   0.2575   0.5634
  13.500   1.7130   0.03734   0.03035  -0.1030   0.2526   0.5687
  14.000   1.7379   0.03921   0.03224  -0.1001   0.2485   0.5772
  14.500   1.7537   0.04163   0.03479  -0.0966   0.2438   0.5832
  15.000   1.7496   0.04557   0.03901  -0.0926   0.2394   0.5897
