  
       XFOIL         Version 6.97
  
 Calculated polar for: 000623                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.3604   0.01334   0.00706  -0.0022   0.4309   0.8250
   3.000   0.4070   0.01372   0.00718  -0.0006   0.3858   0.8328
   3.500   0.4539   0.01415   0.00741   0.0011   0.3496   0.8400
   4.000   0.5007   0.01458   0.00768   0.0028   0.3203   0.8469
   4.500   0.5490   0.01499   0.00794   0.0039   0.2963   0.8547
   5.000   0.5952   0.01545   0.00830   0.0056   0.2759   0.8619
   5.500   0.6410   0.01596   0.00869   0.0073   0.2587   0.8690
   6.000   0.6876   0.01642   0.00910   0.0087   0.2431   0.8771
   6.500   0.7337   0.01694   0.00958   0.0101   0.2294   0.8854
   7.000   0.7748   0.01749   0.01008   0.0125   0.2173   0.8938
   7.500   0.8150   0.01807   0.01063   0.0149   0.2067   0.9025
   8.000   0.8563   0.01866   0.01126   0.0170   0.1964   0.9124
   8.500   0.8971   0.01939   0.01201   0.0190   0.1875   0.9226
   9.000   0.9330   0.02021   0.01282   0.0217   0.1797   0.9344
   9.500   0.9678   0.02095   0.01362   0.0245   0.1718   0.9484
  10.000   1.0030   0.02184   0.01459   0.0270   0.1647   0.9662
  10.500   1.0509   0.02305   0.01574   0.0264   0.1574   0.9855
  11.000   1.0957   0.02427   0.01709   0.0255   0.1508   1.0001
  11.500   1.1386   0.02585   0.01862   0.0250   0.1452   1.0001
  12.000   1.1774   0.02749   0.02037   0.0249   0.1396   1.0001
  12.500   1.2140   0.02937   0.02221   0.0251   0.1345   1.0001
  13.000   1.2444   0.03144   0.02443   0.0257   0.1296   1.0001
  13.500   1.2774   0.03352   0.02640   0.0263   0.1251   1.0001
  14.000   1.2976   0.03627   0.02940   0.0271   0.1210   1.0001
  14.500   1.3207   0.03896   0.03216   0.0278   0.1174   1.0001
  15.000   1.3445   0.04176   0.03497   0.0285   0.1139   1.0001
