  
       XFOIL         Version 6.97
  
 Calculated polar for: 000242                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.8346   0.02143   0.01647  -0.1536   0.7671   0.1309
   3.000   0.8846   0.01778   0.01234  -0.1515   0.7442   0.1311
   3.500   0.9324   0.01544   0.00962  -0.1489   0.7192   0.1387
   4.000   0.9783   0.01432   0.00816  -0.1456   0.6892   0.1462
   4.500   1.0170   0.01421   0.00806  -0.1410   0.6482   0.1506
   5.000   1.0448   0.01427   0.00772  -0.1340   0.5781   0.1577
   5.500   1.0233   0.01598   0.00847  -0.1182   0.3924   0.1599
   6.000   0.9843   0.02078   0.01149  -0.1026   0.0828   0.1610
   6.500   1.0065   0.02248   0.01302  -0.0968   0.0555   0.1664
   7.000   1.0312   0.02404   0.01459  -0.0916   0.0457   0.1726
   7.500   1.0543   0.02581   0.01639  -0.0865   0.0403   0.1788
   8.000   1.0794   0.02751   0.01814  -0.0818   0.0367   0.1847
   9.500   1.1572   0.03368   0.02449  -0.0689   0.0285   0.2081
  10.000   1.1906   0.03559   0.02651  -0.0655   0.0263   0.2184
