  
       XFOIL         Version 6.97
  
 Calculated polar for: 000116                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500  -0.2628   0.05833   0.05214   0.0025   0.5320   0.5740
   3.000  -0.1970   0.05864   0.05257  -0.0007   0.5303   0.6111
   3.500  -0.1359   0.05883   0.05283  -0.0028   0.5287   0.6463
   4.500  -0.1043   0.06597   0.06019   0.0001   0.5076   0.6978
   5.000  -0.0445   0.06625   0.06054  -0.0020   0.5058   0.7293
   5.500   0.0160   0.06653   0.06092  -0.0043   0.5042   0.7617
   6.500   0.0449   0.07436   0.06907  -0.0019   0.4832   0.8207
   7.000   0.1123   0.07503   0.06990  -0.0060   0.4814   0.8641
   7.500   0.2019   0.07646   0.07144  -0.0149   0.4799   0.9121
   9.000   0.3389   0.08989   0.08483  -0.0281   0.4573   1.0000
   9.500   0.3853   0.08973   0.08456  -0.0283   0.4557   1.0000
  10.500   0.3894   0.09857   0.09338  -0.0234   0.4343   1.0000
  11.000   0.4367   0.09863   0.09336  -0.0240   0.4325   1.0000
  11.500   0.4848   0.09868   0.09335  -0.0247   0.4308   1.0000
  12.000   0.4448   0.10776   0.10251  -0.0206   0.4115   1.0000
  12.500   0.4908   0.10792   0.10263  -0.0213   0.4095   1.0000
  13.000   0.5385   0.10791   0.10258  -0.0221   0.4078   1.0000
  14.000   0.5462   0.11729   0.11201  -0.0196   0.3867   1.0000
  14.500   0.5923   0.11729   0.11198  -0.0204   0.3849   1.0000
  15.000   0.6394   0.11718   0.11186  -0.0213   0.3832   1.0000
