  
       XFOIL         Version 6.97
  
 Calculated polar for: 001409                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2712   0.04505   0.03725  -0.0073   0.2236   0.4266
   2.500   0.3021   0.04330   0.03546  -0.0065   0.2180   0.4306
   3.000   0.3134   0.03694   0.02913  -0.0106   0.2145   0.4419
   3.500   0.3642   0.03697   0.02915  -0.0103   0.2081   0.4440
   4.000   0.5428   0.02493   0.01655  -0.0593   0.1987   0.4718
   4.500   0.6023   0.02567   0.01726  -0.0597   0.1932   0.4738
   5.000   0.6604   0.02596   0.01771  -0.0604   0.1875   0.4767
   5.500   0.7614   0.02547   0.01685  -0.0724   0.1813   0.4845
   6.000   0.8114   0.02596   0.01763  -0.0710   0.1769   0.4868
   6.500   0.8601   0.02648   0.01823  -0.0695   0.1723   0.4890
   7.000   0.9174   0.02740   0.01920  -0.0698   0.1682   0.4922
   7.500   0.9823   0.02765   0.01954  -0.0727   0.1633   0.4984
   8.000   1.0438   0.02812   0.01999  -0.0744   0.1597   0.5022
