  
       XFOIL         Version 6.97
  
 Calculated polar for: 000739                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1272   0.01085   0.00564  -0.0050   0.7613   0.7356
   2.500   0.1806   0.01079   0.00562  -0.0036   0.7352   0.7492
   3.000   0.2330   0.01078   0.00563  -0.0021   0.7045   0.7621
   3.500   0.2838   0.01082   0.00567  -0.0002   0.6660   0.7744
   4.000   0.3312   0.01097   0.00572   0.0022   0.6114   0.7863
   4.500   0.3728   0.01136   0.00587   0.0056   0.5276   0.7982
   5.000   0.4035   0.01225   0.00623   0.0107   0.4008   0.8103
   5.500   0.4314   0.01345   0.00685   0.0156   0.2750   0.8225
   6.000   0.4648   0.01454   0.00755   0.0195   0.1909   0.8346
   6.500   0.5009   0.01550   0.00828   0.0229   0.1406   0.8467
   7.000   0.5358   0.01638   0.00904   0.0266   0.1113   0.8593
   7.500   0.5699   0.01728   0.00988   0.0303   0.0927   0.8727
   8.000   0.6053   0.01826   0.01085   0.0336   0.0796   0.8864
   8.500   0.6375   0.01939   0.01197   0.0373   0.0700   0.9008
   9.000   0.6703   0.02043   0.01308   0.0410   0.0629   0.9168
   9.500   0.7003   0.02155   0.01429   0.0450   0.0571   0.9353
  10.000   0.7308   0.02284   0.01565   0.0487   0.0524   0.9573
  10.500   0.7775   0.02458   0.01738   0.0486   0.0478   0.9769
  11.000   0.8372   0.02650   0.01948   0.0458   0.0441   0.9931
  11.500   0.8741   0.02844   0.02135   0.0465   0.0412   1.0001
  12.000   0.9035   0.03026   0.02340   0.0483   0.0388   1.0001
  12.500   0.9341   0.03237   0.02558   0.0496   0.0367   1.0001
  13.000   0.9671   0.03539   0.02862   0.0508   0.0351   1.0001
  13.500   0.9814   0.03853   0.03213   0.0531   0.0337   1.0001
  14.000   0.9940   0.04223   0.03611   0.0549   0.0325   1.0001
  14.500   1.0007   0.04645   0.04058   0.0563   0.0316   1.0001
  15.000   1.0044   0.05106   0.04540   0.0570   0.0308   1.0001
