  
       XFOIL         Version 6.97
  
 Calculated polar for: 001124                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3807   0.01626   0.00736  -0.0068   0.3909   0.4056
   2.500   0.4346   0.01625   0.00746  -0.0060   0.3795   0.4110
   3.000   0.4874   0.01645   0.00765  -0.0050   0.3688   0.4173
   3.500   0.5403   0.01665   0.00777  -0.0041   0.3586   0.4240
   4.000   0.5918   0.01683   0.00802  -0.0029   0.3481   0.4308
   4.500   0.6426   0.01710   0.00829  -0.0016   0.3381   0.4384
   5.000   0.6943   0.01739   0.00859  -0.0007   0.3289   0.4449
   5.500   0.7432   0.01768   0.00889   0.0009   0.3194   0.4527
   6.000   0.7930   0.01798   0.00929   0.0021   0.3101   0.4595
   6.500   0.8411   0.01846   0.00967   0.0036   0.3016   0.4685
   7.000   0.8866   0.01874   0.01015   0.0055   0.2923   0.4763
   7.500   0.9313   0.01923   0.01064   0.0074   0.2838   0.4856
   8.000   0.9743   0.01966   0.01116   0.0096   0.2758   0.4944
   8.500   1.0153   0.02025   0.01185   0.0120   0.2681   0.5042
   9.000   1.0512   0.02078   0.01238   0.0153   0.2607   0.5144
   9.500   1.0839   0.02146   0.01325   0.0188   0.2534   0.5254
  10.000   1.1191   0.02222   0.01401   0.0217   0.2463   0.5371
  10.500   1.1471   0.02314   0.01514   0.0253   0.2393   0.5509
  11.000   1.1802   0.02412   0.01615   0.0278   0.2328   0.5670
  11.500   1.2026   0.02541   0.01771   0.0311   0.2259   0.5853
  12.000   1.2327   0.02664   0.01905   0.0332   0.2198   0.6145
  12.500   1.4163   0.03009   0.02343   0.0032   0.2072   0.9949
  13.000   1.4644   0.03300   0.02652  -0.0015   0.1997   1.0001
  13.500   1.4783   0.03547   0.02894   0.0014   0.1944   1.0001
  14.000   1.4815   0.03897   0.03262   0.0040   0.1894   1.0001
  14.500   1.4865   0.04252   0.03626   0.0059   0.1845   1.0001
  15.000   1.4950   0.04597   0.03973   0.0076   0.1797   1.0001
