  
       XFOIL         Version 6.97
  
 Calculated polar for: 001158                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6882   0.01669   0.00743  -0.0603   0.2619   0.2091
   2.500   0.7329   0.01711   0.00783  -0.0579   0.2495   0.2265
   3.000   0.7764   0.01754   0.00823  -0.0554   0.2391   0.2464
   3.500   0.8185   0.01805   0.00873  -0.0528   0.2302   0.2711
   4.000   0.8620   0.01848   0.00924  -0.0505   0.2216   0.3022
   4.500   0.9065   0.01896   0.00988  -0.0485   0.2142   0.3549
   5.000   1.0191   0.01905   0.01112  -0.0601   0.2040   1.0001
   5.500   1.0514   0.01970   0.01171  -0.0557   0.1982   1.0001
   6.000   1.0886   0.02061   0.01244  -0.0524   0.1928   1.0001
   6.500   1.1221   0.02133   0.01319  -0.0486   0.1875   1.0001
   7.000   1.1595   0.02223   0.01396  -0.0457   0.1828   1.0001
   7.500   1.1990   0.02324   0.01495  -0.0432   0.1785   1.0001
   8.000   1.2357   0.02419   0.01591  -0.0404   0.1742   1.0001
   8.500   1.2758   0.02527   0.01688  -0.0383   0.1701   1.0001
   9.000   1.3115   0.02646   0.01815  -0.0357   0.1662   1.0001
   9.500   1.3458   0.02763   0.01936  -0.0332   0.1623   1.0001
  10.000   1.3834   0.02887   0.02053  -0.0312   0.1590   1.0001
  10.500   1.4206   0.03037   0.02208  -0.0292   0.1560   1.0001
  11.000   1.4489   0.03193   0.02380  -0.0265   0.1527   1.0001
  11.500   1.4785   0.03346   0.02535  -0.0242   0.1496   1.0001
  12.000   1.5189   0.03503   0.02683  -0.0229   0.1466   1.0001
  12.500   1.5386   0.03724   0.02928  -0.0200   0.1443   1.0001
  13.000   1.5583   0.03959   0.03182  -0.0175   0.1417   1.0001
  13.500   1.5798   0.04188   0.03423  -0.0153   0.1393   1.0001
  14.000   1.6062   0.04394   0.03629  -0.0135   0.1371   1.0001
  14.500   1.6264   0.04685   0.03931  -0.0117   0.1347   1.0001
  15.000   1.6249   0.05093   0.04371  -0.0092   0.1327   1.0001
