  
       XFOIL         Version 6.97
  
 Calculated polar for: 001245                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5176   0.01392   0.00640  -0.0393   0.5041   0.5693
   2.500   0.5539   0.01417   0.00658  -0.0356   0.4837   0.5839
   3.000   0.5903   0.01449   0.00690  -0.0322   0.4624   0.5999
   3.500   0.6284   0.01492   0.00731  -0.0293   0.4423   0.6175
   4.000   0.6661   0.01542   0.00777  -0.0264   0.4233   0.6384
   4.500   0.7029   0.01594   0.00832  -0.0236   0.4051   0.6617
   5.000   0.7390   0.01646   0.00895  -0.0208   0.3879   0.6931
   5.500   0.7732   0.01695   0.00965  -0.0177   0.3718   0.7440
   6.000   0.8628   0.01785   0.01113  -0.0256   0.3522   0.9611
   6.500   0.9435   0.01924   0.01239  -0.0326   0.3354   1.0001
   7.000   0.9634   0.02015   0.01320  -0.0275   0.3232   1.0001
   7.500   0.9863   0.02117   0.01410  -0.0231   0.3123   1.0001
   8.000   1.0107   0.02228   0.01508  -0.0192   0.3017   1.0001
   8.500   1.0348   0.02348   0.01630  -0.0155   0.2911   1.0001
   9.000   1.0612   0.02478   0.01756  -0.0125   0.2816   1.0001
   9.500   1.0894   0.02615   0.01880  -0.0099   0.2726   1.0001
  10.000   1.1139   0.02773   0.02045  -0.0072   0.2637   1.0001
  10.500   1.1410   0.02934   0.02203  -0.0050   0.2556   1.0001
  11.000   1.1666   0.03111   0.02378  -0.0029   0.2479   1.0001
  11.500   1.1919   0.03303   0.02573  -0.0010   0.2404   1.0001
  12.000   1.2174   0.03497   0.02763   0.0007   0.2333   1.0001
  12.500   1.2403   0.03722   0.02997   0.0023   0.2268   1.0001
  13.000   1.2646   0.03942   0.03214   0.0037   0.2205   1.0001
  13.500   1.2846   0.04207   0.03489   0.0051   0.2143   1.0001
  14.000   1.3054   0.04469   0.03753   0.0062   0.2086   1.0001
  14.500   1.3272   0.04730   0.04020   0.0072   0.2033   1.0001
  15.000   1.3416   0.05068   0.04368   0.0080   0.1979   1.0001
