  
       XFOIL         Version 6.97
  
 Calculated polar for: 001266                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3007   0.01955   0.01471  -0.0293   0.7871   0.8347
   2.500   0.3504   0.01929   0.01445  -0.0273   0.7667   0.8438
   3.000   0.3984   0.01925   0.01444  -0.0247   0.7350   0.8539
   3.500   0.4774   0.01972   0.01475  -0.0272   0.6507   0.8587
   4.500   0.4435   0.02463   0.01683   0.0002   0.0881   0.8782
   5.000   0.4402   0.02505   0.01718   0.0113   0.0705   0.8868
   6.000   0.4107   0.02557   0.01772   0.0376   0.0552   0.9047
   8.000   0.5013   0.02894   0.02113   0.0586   0.0364   0.9263
   9.000   0.5727   0.03106   0.02333   0.0647   0.0312   0.9362
   9.500   0.6176   0.03241   0.02472   0.0660   0.0288   0.9399
  10.000   0.6766   0.03438   0.02694   0.0650   0.0272   0.9421
  10.500   0.7152   0.03614   0.02886   0.0672   0.0259   0.9470
  11.500   0.7815   0.04330   0.03674   0.0715   0.0242   0.9546
  12.000   0.7749   0.04735   0.04138   0.0786   0.0238   0.9611
  12.500   0.7536   0.05253   0.04715   0.0857   0.0232   0.9673
  13.000   0.7205   0.05967   0.05485   0.0911   0.0232   0.9732
  13.500   0.6835   0.06765   0.06324   0.0939   0.0237   0.9782
  14.000   0.6383   0.07776   0.07374   0.0934   0.0240   0.9827
