  
       XFOIL         Version 6.97
  
 Calculated polar for: 000702                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.0257   0.01406   0.00714   0.0671   0.4526   0.7424
   2.500   0.0346   0.01476   0.00749   0.0758   0.3779   0.7493
   3.000   0.0588   0.01524   0.00772   0.0812   0.3352   0.7571
   3.500   0.0948   0.01579   0.00814   0.0843   0.3061   0.7642
   4.000   0.1333   0.01629   0.00851   0.0868   0.2843   0.7714
   4.500   0.1737   0.01675   0.00890   0.0888   0.2660   0.7791
   5.000   0.2168   0.01727   0.00938   0.0904   0.2508   0.7858
   5.500   0.2580   0.01773   0.00976   0.0921   0.2379   0.7944
   6.000   0.3027   0.01832   0.01036   0.0933   0.2262   0.8007
   6.500   0.3453   0.01888   0.01087   0.0946   0.2158   0.8089
   7.000   0.3890   0.01949   0.01144   0.0958   0.2068   0.8167
   7.500   0.4323   0.02007   0.01211   0.0970   0.1982   0.8241
   8.000   0.4754   0.02073   0.01275   0.0980   0.1906   0.8326
   8.500   0.5172   0.02140   0.01344   0.0992   0.1835   0.8411
   9.000   0.5597   0.02217   0.01429   0.1004   0.1770   0.8489
   9.500   0.6000   0.02293   0.01505   0.1016   0.1708   0.8575
  10.000   0.6400   0.02378   0.01601   0.1029   0.1652   0.8668
  10.500   0.6785   0.02463   0.01690   0.1042   0.1601   0.8763
  11.000   0.7167   0.02564   0.01799   0.1055   0.1551   0.8861
  11.500   0.7497   0.02664   0.01912   0.1075   0.1503   0.8964
  12.000   0.7907   0.02773   0.02016   0.1084   0.1461   0.9063
  12.500   0.8152   0.02902   0.02172   0.1112   0.1422   0.9183
  13.000   0.8432   0.03024   0.02302   0.1133   0.1383   0.9312
  13.500   0.8772   0.03164   0.02445   0.1148   0.1347   0.9439
  14.000   0.9001   0.03355   0.02663   0.1165   0.1313   0.9580
  14.500   0.9379   0.03553   0.02871   0.1154   0.1279   0.9692
  15.000   0.9878   0.03770   0.03088   0.1123   0.1243   0.9769
