  
       XFOIL         Version 6.97
  
 Calculated polar for: 000808                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4057   0.02027   0.01164  -0.0081   0.4543   0.1260
   2.500   0.4518   0.02039   0.01190  -0.0057   0.4432   0.1293
   3.000   0.5340   0.01906   0.01027  -0.0104   0.4322   0.1351
   3.500   0.5919   0.01891   0.01012  -0.0105   0.4218   0.1398
   4.000   0.6590   0.01847   0.00965  -0.0122   0.4103   0.1469
   4.500   0.7213   0.01834   0.00963  -0.0132   0.3999   0.1520
   5.000   0.7880   0.01821   0.00942  -0.0151   0.3899   0.1594
   5.500   0.8372   0.01820   0.00950  -0.0133   0.3789   0.1656
   6.000   0.8845   0.01826   0.00962  -0.0112   0.3692   0.1729
   6.500   0.9245   0.01846   0.00976  -0.0076   0.3598   0.1808
   7.000   0.9560   0.01853   0.00998  -0.0024   0.3505   0.1879
   7.500   0.9805   0.01870   0.01017   0.0043   0.3411   0.1954
   8.000   1.0024   0.01893   0.01041   0.0115   0.3328   0.2043
   8.500   1.0209   0.01910   0.01070   0.0192   0.3236   0.2124
   9.000   1.0441   0.01938   0.01094   0.0258   0.3150   0.2232
   9.500   1.0603   0.01958   0.01126   0.0336   0.3057   0.2339
  10.000   1.0745   0.01989   0.01162   0.0417   0.2969   0.2465
  10.500   1.0944   0.02030   0.01201   0.0482   0.2879   0.2626
  11.000   1.1130   0.02086   0.01270   0.0545   0.2778   0.2843
  11.500   1.1307   0.02135   0.01346   0.0604   0.2684   0.5046
  12.500   1.1866   0.02417   0.01759   0.0687   0.2469   0.9611
  13.000   1.2595   0.02705   0.02049   0.0615   0.2325   0.9707
  13.500   1.3208   0.03017   0.02371   0.0549   0.2179   0.9767
  14.000   1.3635   0.03363   0.02725   0.0507   0.2047   0.9827
  14.500   1.3938   0.03776   0.03147   0.0472   0.1921   0.9885
  15.000   1.4169   0.04263   0.03642   0.0434   0.1800   0.9932
