  
       XFOIL         Version 6.97
  
 Calculated polar for: 001466                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.200   0.3950   0.01576   0.00795  -0.0291   0.5023   0.6543
   0.800   0.4388   0.01764   0.01039  -0.0228   0.4982   0.8351
   1.000   0.4551   0.01821   0.01097  -0.0215   0.4967   0.8438
   1.400   0.7160   0.02345   0.01595  -0.0646   0.4909   0.8463
   1.600   0.7422   0.02384   0.01631  -0.0657   0.4897   0.8513
   1.800   0.8065   0.02482   0.01719  -0.0739   0.4878   0.8572
   2.000   0.8214   0.02506   0.01740  -0.0729   0.4866   0.8636
   2.200   0.8492   0.02521   0.01748  -0.0745   0.4852   0.8658
   2.400   0.8706   0.02532   0.01757  -0.0751   0.4838   0.8664
   2.600   0.8863   0.02533   0.01764  -0.0745   0.4824   0.8672
   2.800   0.9010   0.02534   0.01770  -0.0736   0.4810   0.8681
   3.000   0.9148   0.02537   0.01776  -0.0727   0.4795   0.8691
   3.200   0.9262   0.02537   0.01779  -0.0712   0.4782   0.8705
   3.600   0.9247   0.02515   0.01761  -0.0633   0.4758   0.8760
   3.800   0.9460   0.02519   0.01765  -0.0639   0.4746   0.8766
   4.000   0.9663   0.02522   0.01767  -0.0642   0.4734   0.8773
   4.200   0.9866   0.02523   0.01766  -0.0645   0.4722   0.8781
   4.400   1.0056   0.02525   0.01767  -0.0646   0.4712   0.8791
   4.600   1.0232   0.02529   0.01769  -0.0644   0.4701   0.8803
   4.800   1.0357   0.02539   0.01777  -0.0633   0.4690   0.8820
   5.200   1.0376   0.02554   0.01806  -0.0560   0.4667   0.8872
   5.400   1.0490   0.02571   0.01831  -0.0546   0.4651   0.8885
   5.600   1.0569   0.02586   0.01853  -0.0525   0.4637   0.8902
   5.800   1.0226   0.02561   0.01834  -0.0415   0.4627   0.8960
   6.000   1.0419   0.02583   0.01862  -0.0418   0.4613   0.8968
   6.200   1.0606   0.02603   0.01886  -0.0419   0.4601   0.8978
   6.400   1.0767   0.02618   0.01904  -0.0414   0.4589   0.8993
   6.800   1.0669   0.02603   0.01893  -0.0317   0.4571   0.9061
   7.000   1.0910   0.02616   0.01908  -0.0329   0.4561   0.9069
   7.200   1.1144   0.02630   0.01923  -0.0341   0.4551   0.9077
   7.400   1.1360   0.02647   0.01941  -0.0348   0.4542   0.9088
   7.800   1.1272   0.02690   0.01995  -0.0257   0.4521   0.9159
   8.400   0.9933   0.02722   0.02055   0.0122   0.4481   0.9377
   8.600   0.9927   0.02786   0.02129   0.0150   0.4463   0.9399
   8.800   0.9963   0.02844   0.02194   0.0170   0.4447   0.9421
   9.200   1.1133   0.02581   0.01906   0.0038   0.4383   0.9402
