  
       XFOIL         Version 6.97
  
 Calculated polar for: 000669                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4584   0.01543   0.00710   0.0134   0.2993   0.3586
   3.000   0.5798   0.01485   0.00819   0.0153   0.2858   0.9697
   3.500   0.6915   0.01537   0.00863   0.0055   0.2775   0.9878
   4.000   0.7983   0.01584   0.00895  -0.0039   0.2698   1.0001
   4.500   0.8458   0.01623   0.00931  -0.0022   0.2641   1.0001
   5.000   0.8924   0.01683   0.00972  -0.0005   0.2589   1.0001
   5.500   0.9365   0.01735   0.01036   0.0016   0.2539   1.0001
   6.000   0.9801   0.01781   0.01076   0.0038   0.2488   1.0001
   6.500   1.0223   0.01861   0.01147   0.0062   0.2443   1.0001
   7.000   1.0618   0.01926   0.01222   0.0088   0.2394   1.0001
   7.500   1.1032   0.01986   0.01277   0.0113   0.2349   1.0001
   8.000   1.1439   0.02082   0.01368   0.0136   0.2306   1.0001
   8.500   1.1829   0.02173   0.01471   0.0158   0.2262   1.0001
   9.000   1.2262   0.02254   0.01550   0.0173   0.2221   1.0001
   9.500   1.2694   0.02370   0.01659   0.0186   0.2179   1.0001
  10.000   1.3057   0.02502   0.01810   0.0199   0.2136   1.0001
  10.500   1.3451   0.02621   0.01931   0.0209   0.2097   1.0001
  11.000   1.3883   0.02755   0.02052   0.0217   0.2059   1.0001
  11.500   1.3986   0.03017   0.02346   0.0230   0.2023   1.0001
  12.000   1.4134   0.03347   0.02690   0.0219   0.1985   1.0001
  12.500   1.4414   0.03592   0.02933   0.0213   0.1953   1.0001
  13.000   1.4477   0.04066   0.03422   0.0196   0.1919   1.0001
  13.500   1.4107   0.05020   0.04413   0.0145   0.1878   1.0001
  14.000   1.4160   0.05516   0.04913   0.0126   0.1842   1.0001
  14.500   1.4602   0.05562   0.04945   0.0140   0.1812   1.0001
