  
       XFOIL         Version 6.97
  
 Calculated polar for: 000247                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3480   0.01773   0.00802  -0.0065   0.2403   0.3908
   2.500   0.4058   0.01799   0.00827  -0.0063   0.2332   0.3995
   3.000   0.4599   0.01826   0.00859  -0.0053   0.2260   0.4093
   3.500   0.5155   0.01869   0.00893  -0.0047   0.2192   0.4200
   4.000   0.5675   0.01893   0.00932  -0.0033   0.2130   0.4296
   4.500   0.6213   0.01932   0.00966  -0.0024   0.2073   0.4408
   5.500   0.7219   0.02009   0.01058   0.0008   0.1963   0.4648
   6.000   0.7755   0.02072   0.01128   0.0016   0.1916   0.4787
   6.500   0.8211   0.02112   0.01184   0.0040   0.1868   0.4928
   7.000   0.8689   0.02160   0.01231   0.0058   0.1823   0.5103
   8.000   0.9529   0.02272   0.01386   0.0117   0.1743   0.5549
   8.500   0.9940   0.02308   0.01440   0.0147   0.1707   0.6037
