  
       XFOIL         Version 6.97
  
 Calculated polar for: 000025                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2538   0.02122   0.01389  -0.0149   0.4644   0.5066
   2.500   0.3045   0.02127   0.01388  -0.0153   0.4573   0.5140
   3.000   0.3589   0.02142   0.01403  -0.0159   0.4511   0.5196
   3.500   0.3993   0.02178   0.01450  -0.0149   0.4438   0.5256
   4.000   0.4628   0.02174   0.01426  -0.0169   0.4376   0.5328
   4.500   0.4778   0.02240   0.01517  -0.0130   0.4302   0.5376
   5.000   0.5314   0.02260   0.01526  -0.0139   0.4237   0.5448
   5.500   0.5627   0.02365   0.01643  -0.0131   0.4165   0.5505
   6.000   0.6090   0.02430   0.01708  -0.0135   0.4095   0.5564
   6.500   0.6487   0.02536   0.01811  -0.0141   0.4026   0.5636
   7.000   0.6830   0.02652   0.01938  -0.0136   0.3952   0.5688
   7.500   0.7273   0.02749   0.02031  -0.0144   0.3885   0.5757
   8.000   0.7509   0.02933   0.02224  -0.0139   0.3808   0.5816
   8.500   0.8077   0.02972   0.02257  -0.0150   0.3749   0.5879
   9.000   0.8119   0.03284   0.02580  -0.0143   0.3663   0.5944
   9.500   0.8756   0.03273   0.02562  -0.0153   0.3608   0.6004
  10.000   0.8631   0.03714   0.03023  -0.0141   0.3517   0.6064
  10.500   0.9242   0.03713   0.03012  -0.0154   0.3463   0.6127
  11.000   0.9086   0.04233   0.03556  -0.0145   0.3370   0.6181
  11.500   0.9683   0.04244   0.03552  -0.0160   0.3318   0.6256
  12.000   0.9476   0.04850   0.04185  -0.0153   0.3223   0.6301
  12.500   1.0056   0.04867   0.04188  -0.0166   0.3173   0.6380
  13.000   0.9789   0.05582   0.04928  -0.0165   0.3078   0.6424
  13.500   1.0357   0.05586   0.04925  -0.0175   0.3029   0.6492
  14.000   1.0015   0.06442   0.05799  -0.0181   0.2929   0.6548
  14.500   1.0624   0.06387   0.05739  -0.0189   0.2885   0.6613
  15.000   1.0125   0.07429   0.06807  -0.0197   0.2780   0.6657
