  
       XFOIL         Version 6.97
  
 Calculated polar for: 000513                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5520   0.01299   0.00566  -0.0933   0.6924   0.3618
   2.500   0.6035   0.01313   0.00581  -0.0920   0.6711   0.3683
   3.000   0.6523   0.01328   0.00587  -0.0900   0.6496   0.3759
   3.500   0.7022   0.01339   0.00606  -0.0884   0.6291   0.3816
   4.000   0.7524   0.01362   0.00622  -0.0868   0.6097   0.3899
   4.500   0.7988   0.01379   0.00648  -0.0845   0.5891   0.3968
   5.000   0.8449   0.01403   0.00674  -0.0821   0.5694   0.4050
   5.500   0.8868   0.01424   0.00697  -0.0788   0.5449   0.4119
   6.000   0.9157   0.01446   0.00716  -0.0727   0.5113   0.4198
   6.500   0.9499   0.01471   0.00744  -0.0680   0.4860   0.4267
   7.000   0.9827   0.01509   0.00786  -0.0630   0.4592   0.4358
   7.500   1.0154   0.01556   0.00837  -0.0583   0.4289   0.4435
   8.000   1.0442   0.01623   0.00898  -0.0530   0.3936   0.4529
   8.500   1.0689   0.01707   0.00980  -0.0472   0.3481   0.4611
   9.000   1.0843   0.01846   0.01094  -0.0404   0.2840   0.4696
   9.500   1.0847   0.02083   0.01286  -0.0321   0.1919   0.4770
  10.000   1.0806   0.02390   0.01546  -0.0241   0.1147   0.4855
  10.500   1.0876   0.02659   0.01804  -0.0182   0.0854   0.4948
  11.000   1.0983   0.02925   0.02072  -0.0134   0.0711   0.5044
  11.500   1.1075   0.03223   0.02375  -0.0089   0.0623   0.5161
  12.000   1.1198   0.03516   0.02685  -0.0053   0.0562   0.5289
  12.500   1.1297   0.03861   0.03047  -0.0021   0.0515   0.5429
  13.000   1.1378   0.04251   0.03446   0.0006   0.0478   0.5600
  13.500   1.1531   0.04583   0.03805   0.0027   0.0443   0.5861
  14.000   1.2476   0.05254   0.04565  -0.0141   0.0391   0.9945
  14.500   1.2955   0.05779   0.05097  -0.0202   0.0363   1.0001
  15.000   1.3068   0.06161   0.05487  -0.0175   0.0346   1.0001
