  
       XFOIL         Version 6.97
  
 Calculated polar for: 000551                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4871   0.01989   0.00994   0.0088   0.1940   0.1361
   2.500   0.5325   0.02006   0.01026   0.0116   0.1896   0.1459
   3.000   0.5760   0.02008   0.01034   0.0147   0.1852   0.1562
   3.500   0.6216   0.02055   0.01071   0.0172   0.1812   0.1690
   4.000   0.6625   0.02075   0.01114   0.0207   0.1779   0.1829
   4.500   0.7052   0.02103   0.01154   0.0237   0.1743   0.2003
   5.000   0.7491   0.02129   0.01180   0.0264   0.1711   0.2248
   6.000   0.7990   0.02111   0.01344   0.0400   0.1652   0.8829
   6.500   0.8370   0.02216   0.01459   0.0448   0.1621   0.9168
   7.000   0.8812   0.02315   0.01554   0.0480   0.1595   0.9353
   7.500   0.9312   0.02480   0.01724   0.0493   0.1567   0.9482
   8.000   0.9791   0.02607   0.01873   0.0507   0.1536   0.9591
   8.500   1.0533   0.02737   0.02007   0.0464   0.1501   0.9653
   9.000   1.1468   0.02907   0.02164   0.0382   0.1470   0.9708
  10.000   1.2313   0.03304   0.02619   0.0394   0.1421   0.9815
  10.500   1.2660   0.03476   0.02808   0.0410   0.1398   0.9865
  11.000   1.3053   0.03590   0.02925   0.0422   0.1378   0.9910
  11.500   1.3470   0.03755   0.03083   0.0425   0.1358   0.9945
  12.000   1.3402   0.04134   0.03508   0.0472   0.1342   1.0001
  12.500   1.2555   0.04518   0.03929   0.0632   0.1336   1.0001
