  
       XFOIL         Version 6.97
  
 Calculated polar for: 000205                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2230   0.02651   0.02140  -0.0044   0.8278   0.8774
   2.500   0.3119   0.02605   0.02114  -0.0121   0.8264   0.8791
   3.000   0.3445   0.02680   0.02208  -0.0087   0.8092   0.8836
   4.500   0.4086   0.02600   0.01798   0.0162   0.0122   0.9065
   5.000   0.4373   0.02776   0.01988   0.0204   0.0098   0.9123
   6.500   0.8103   0.04998   0.04377  -0.0174   0.0224   0.9086
   7.000   0.7692   0.04895   0.04312   0.0030   0.0209   0.9259
   7.500   0.7903   0.05292   0.04768   0.0092   0.0177   0.9293
   8.000   0.7887   0.05723   0.05232   0.0176   0.0163   0.9349
