  
       XFOIL         Version 6.97
  
 Calculated polar for: 000785                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5540   0.01630   0.00773  -0.0875   0.5860   0.1570
   2.500   0.6072   0.01616   0.00768  -0.0871   0.5796   0.1640
   3.000   0.6530   0.01604   0.00768  -0.0850   0.5712   0.1713
   3.500   0.6932   0.01573   0.00742  -0.0816   0.5551   0.1790
   4.000   0.7294   0.01540   0.00717  -0.0774   0.5376   0.1874
   4.500   0.7624   0.01513   0.00691  -0.0725   0.5169   0.1961
   5.000   0.7789   0.01497   0.00676  -0.0643   0.4754   0.2048
   6.000   0.6888   0.02139   0.01127  -0.0310   0.0510   0.2101
   6.500   0.7075   0.02314   0.01316  -0.0263   0.0372   0.2212
   7.000   0.7243   0.02526   0.01547  -0.0222   0.0320   0.2341
   7.500   0.7301   0.02850   0.01890  -0.0179   0.0290   0.2476
   8.000   0.7403   0.03182   0.02242  -0.0149   0.0279   0.2662
