  
       XFOIL         Version 6.97
  
 Calculated polar for: 001281                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4451   0.01913   0.01222  -0.1260   0.6917   0.3396
   2.500   0.5031   0.01903   0.01202  -0.1262   0.6871   0.3453
   3.000   0.5582   0.01904   0.01221  -0.1258   0.6821   0.3501
   3.500   0.6014   0.01936   0.01267  -0.1234   0.6752   0.3550
   4.000   0.6722   0.01885   0.01205  -0.1255   0.6703   0.3614
   4.500   0.7205   0.01835   0.01171  -0.1231   0.6575   0.3662
   5.000   0.7677   0.01804   0.01145  -0.1208   0.6457   0.3720
   5.500   0.8163   0.01754   0.01095  -0.1185   0.6328   0.3776
   6.000   0.8588   0.01725   0.01078  -0.1152   0.6185   0.3828
   6.500   0.8856   0.01707   0.01062  -0.1091   0.6017   0.3888
   7.000   0.9135   0.01712   0.01072  -0.1036   0.5814   0.3936
   7.500   0.9305   0.01784   0.01149  -0.0969   0.5503   0.3984
   8.000   0.9307   0.01947   0.01293  -0.0885   0.4908   0.4037
   8.500   0.8815   0.02409   0.01678  -0.0756   0.3610   0.4065
   9.000   0.8062   0.03182   0.02362  -0.0632   0.1966   0.4079
   9.500   0.7781   0.03764   0.02891  -0.0565   0.1034   0.4109
  10.000   0.7853   0.04135   0.03249  -0.0529   0.0794   0.4157
  10.500   0.8001   0.04468   0.03573  -0.0500   0.0683   0.4213
  11.000   0.8175   0.04782   0.03895  -0.0475   0.0608   0.4265
  11.500   0.8366   0.05091   0.04205  -0.0451   0.0553   0.4328
  12.000   0.8586   0.05380   0.04499  -0.0430   0.0511   0.4390
  12.500   0.8776   0.05686   0.04805  -0.0406   0.0477   0.4445
  13.000   0.9048   0.05944   0.05071  -0.0388   0.0446   0.4521
  13.500   0.9295   0.06204   0.05334  -0.0369   0.0419   0.4586
  14.000   0.9572   0.06439   0.05576  -0.0349   0.0396   0.4665
  14.500   0.9858   0.06674   0.05822  -0.0331   0.0376   0.4738
  15.000   1.0154   0.06890   0.06035  -0.0313   0.0359   0.4828
