  
       XFOIL         Version 6.97
  
 Calculated polar for: 001146                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.4382   0.02307   0.01620  -0.0661   0.7555   0.4638
   3.000   0.5348   0.02052   0.01373  -0.0720   0.7553   0.4734
   3.500   0.6411   0.01805   0.01132  -0.0802   0.7546   0.4840
   4.500   0.7417   0.01675   0.01021  -0.0769   0.7292   0.5014
   5.000   0.7941   0.01615   0.00974  -0.0757   0.7145   0.5104
   5.500   0.8207   0.01638   0.01006  -0.0701   0.6932   0.5191
   6.000   0.8555   0.01643   0.01018  -0.0660   0.6644   0.5294
   6.500   0.8880   0.01657   0.01026  -0.0615   0.6117   0.5391
   7.000   0.8797   0.01841   0.01129  -0.0503   0.4663   0.5482
   7.500   0.8477   0.02210   0.01426  -0.0373   0.3398   0.5558
   8.000   0.8529   0.02459   0.01641  -0.0307   0.2767   0.5664
   8.500   0.8732   0.02647   0.01814  -0.0264   0.2403   0.5795
   9.000   0.8988   0.02810   0.01974  -0.0230   0.2157   0.5955
   9.500   0.9269   0.02962   0.02130  -0.0201   0.1962   0.6156
  10.000   0.9551   0.03114   0.02290  -0.0173   0.1811   0.6459
  10.500   1.0621   0.03381   0.02635  -0.0319   0.1602   1.0001
  11.000   1.0909   0.03547   0.02797  -0.0292   0.1498   1.0001
  11.500   1.1189   0.03720   0.02969  -0.0264   0.1404   1.0001
  12.000   1.1465   0.03900   0.03146  -0.0237   0.1325   1.0001
  12.500   1.1732   0.04088   0.03327  -0.0211   0.1250   1.0001
  13.000   1.2003   0.04276   0.03528  -0.0186   0.1182   1.0001
  13.500   1.2265   0.04473   0.03727  -0.0161   0.1124   1.0001
  14.000   1.2509   0.04687   0.03946  -0.0137   0.1068   1.0001
  14.500   1.2752   0.04908   0.04176  -0.0114   0.1016   1.0001
  15.000   1.2976   0.05145   0.04418  -0.0091   0.0972   1.0001
