  
       XFOIL         Version 6.97
  
 Calculated polar for: 001427                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1869   0.01846   0.01013   0.0005   0.5128   0.3821
   2.500   0.2378   0.01849   0.01016   0.0015   0.5048   0.3877
   3.000   0.2918   0.01848   0.01009   0.0019   0.4980   0.3930
   3.500   0.3428   0.01849   0.01022   0.0028   0.4896   0.3977
   4.000   0.3958   0.01862   0.01028   0.0034   0.4826   0.4038
   4.500   0.4440   0.01864   0.01039   0.0047   0.4742   0.4093
   5.000   0.4974   0.01875   0.01051   0.0052   0.4668   0.4149
   5.500   0.5411   0.01896   0.01074   0.0072   0.4587   0.4212
   6.000   0.5946   0.01903   0.01085   0.0075   0.4512   0.4268
   6.500   0.6344   0.01926   0.01117   0.0102   0.4426   0.4335
   7.000   0.6835   0.01946   0.01137   0.0112   0.4352   0.4403
   7.500   0.7186   0.01972   0.01173   0.0145   0.4264   0.4465
   8.000   0.7540   0.02005   0.01205   0.0176   0.4183   0.4538
   8.500   0.7828   0.02038   0.01248   0.0216   0.4098   0.4603
   9.000   0.8126   0.02108   0.01320   0.0250   0.4016   0.4678
   9.500   0.8495   0.02156   0.01375   0.0272   0.3928   0.4753
  10.000   0.8699   0.02271   0.01498   0.0309   0.3836   0.4833
  10.500   0.9127   0.02321   0.01549   0.0321   0.3750   0.4916
  11.000   0.9248   0.02483   0.01721   0.0359   0.3650   0.5000
  11.500   0.9493   0.02616   0.01866   0.0382   0.3555   0.5087
  12.000   0.9811   0.02718   0.01965   0.0399   0.3451   0.5191
  12.500   0.9868   0.02963   0.02227   0.0430   0.3343   0.5290
  13.000   1.0016   0.03181   0.02458   0.0452   0.3238   0.5395
  13.500   1.0259   0.03355   0.02634   0.0467   0.3140   0.5526
  14.000   1.0398   0.03605   0.02893   0.0485   0.3027   0.5669
  14.500   1.0429   0.03954   0.03262   0.0502   0.2912   0.5838
  15.000   1.0523   0.04272   0.03597   0.0516   0.2803   0.6075
