  
       XFOIL         Version 6.97
  
 Calculated polar for: 001379                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6148   0.01775   0.00973  -0.0889   0.6599   0.4188
   2.500   0.6938   0.01757   0.00953  -0.0945   0.6554   0.4266
   3.000   0.7111   0.01807   0.01016  -0.0872   0.6476   0.4329
   3.500   0.7767   0.01803   0.01013  -0.0900   0.6423   0.4407
   4.000   0.8188   0.01833   0.01051  -0.0880   0.6360   0.4485
   4.500   0.8517   0.01861   0.01087  -0.0841   0.6291   0.4561
   5.000   0.9441   0.01848   0.01075  -0.0926   0.6248   0.4671
   5.500   0.9238   0.01931   0.01176  -0.0778   0.6158   0.4724
   6.000   1.0004   0.01923   0.01171  -0.0829   0.6109   0.4841
   6.500   1.0054   0.02004   0.01272  -0.0739   0.6029   0.4915
   7.000   1.0623   0.02013   0.01291  -0.0750   0.5968   0.5037
   7.500   1.0931   0.02072   0.01361  -0.0713   0.5899   0.5150
